"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
4380,"MKGI","Monaker Group, Inc.","Consumer Cyclical","Travel Services","USA",31.37,,,,156.84,7.71,52.28,,,,-0.66,-261.20%,,37.50%,,-16.60%,45.20%,-86.10%,13.76,7.75,8.70%,0.00%,6.40%,-13.28%,3.19%,1.60,-91.40%,-165.90%,-67.90%,0.20,0.20,0.05,1.00,18.30%,,,-23.21%,-23.46%,4.59%,-11.10%,7.01%,7.01%,2.58,0.44,9.98%,14.00%,-26.77%,-13.73%,13.72%,-47.82%,17.92%,-47.82%,272.13%,38.67,3.65%,-5.26%,2.00,154.38,3.75,2.27,-1.80%,578580,,4.75,4/10/2008,2.27,0.00%
4381,"MKL","Markel Corporation","Financial","Insurance - Property & Casualty","USA",14030.93,31.46,20.92,,1.57,1.25,3.05,8.14,,0.00%,32.41,-40.40%,110.04%,42.10%,-3.57%,13.10%,122.40%,43.20%,13.81,13.44,0.50%,-4.17%,77.70%,-1.29%,0.65%,1.53,1.20%,4.20%,13.50%,,,0.31,0.31,,9.70%,5.00%,3.97%,4.71%,4.72%,11.54%,-10.80%,-10.80%,0.66,22.70,1.93%,2.20%,3.49%,3.39%,6.73%,-3.74%,13.17%,-23.33%,45.43%,59.48,1.49%,-0.16%,2.40,57.09,0.53,1033.30,1.33%,30284,10/28/2020 8:30:00 AM,1162.50,12/12/1986,1040.00,0.65%
4382,"MKSI","MKS Instruments, Inc.","Technology","Scientific & Technical Instruments","USA",8313.20,30.47,18.49,1.08,3.83,3.79,11.62,25.96,0.52%,15.90%,5.01,-64.30%,16.54%,3.30%,28.09%,19.50%,92.70%,27.50%,55.20,54.50,0.10%,-23.70%,97.80%,-0.66%,1.01%,1.85,7.80%,13.20%,6.30%,4.60,3.20,0.37,0.37,44.40%,17.20%,12.80%,2.95%,10.71%,39.85%,37.30%,38.86%,38.86%,1.60,3.81,1.85%,2.77%,0.30%,11.80%,32.10%,-4.83%,41.93%,-4.83%,124.99%,60.03,-1.24%,-0.27%,2.10,297.20,0.80,150.45,-1.51%,236284,10/27/2020 4:30:00 PM,169.27,3/30/1999,150.45,0.00%
4383,"MKTX","MarketAxess Holdings Inc.","Financial","Capital Markets","USA",21343.77,77.46,66.93,3.90,32.96,23.42,68.76,131.51,0.43%,31.10%,7.26,18.50%,8.13%,22.30%,19.88%,14.20%,25.00%,24.60%,37.39,36.85,2.60%,-16.16%,93.70%,0.17%,1.61%,2.25,26.30%,33.30%,25.80%,,,0.00,0.00,95.00%,53.10%,42.70%,-4.75%,4.28%,16.75%,11.12%,48.31%,48.31%,0.41,18.32,3.15%,3.23%,1.30%,3.54%,15.81%,-5.92%,13.51%,-5.92%,107.10%,55.47,1.27%,0.20%,2.80,263.46,0.82,570.56,1.47%,214922,10/28/2020 8:30:00 AM,579.25,11/5/2004,570.56,0.00%
4384,"MLAB","Mesa Laboratories, Inc.","Technology","Scientific & Technical Instruments","USA",1445.89,,124.99,,11.32,3.67,5.98,52.77,0.23%,,-0.70,-83.50%,42.45%,-34.90%,,10.50%,-30.40%,25.10%,5.11,4.77,3.70%,-9.29%,94.90%,2.42%,6.69%,11.92,-0.50%,-0.80%,1.50%,14.30,13.70,0.36,0.00,58.70%,4.40%,-1.90%,-1.28%,3.71%,10.63%,30.97%,13.01%,13.01%,0.39,7.17,2.04%,2.55%,2.78%,4.12%,16.62%,-1.90%,11.10%,-1.90%,57.58%,58.33,1.72%,-0.02%,2.40,26.77,0.76,286.64,1.70%,20272,11/5/2020 8:30:00 AM,281.50,2/29/1984,286.64,0.00%
4385,"MLAC","Malacca Straits Acquisition Company Limited","Financial","Shell Companies","Hong Kong",142.89,,,,,,,,,,,,,,,,,,14.38,,,,33.90%,,,0.01,,,,,,,,,,,-1.49%,1.69%,1.95%,,,1.43%,,0.10,1.21%,0.97%,0.02%,1.12%,1.24%,-4.16%,3.01%,-4.16%,3.01%,52.07,-0.50%,0.20%,,39.03,1.05,9.91,-0.30%,40798,,,8/14/2020,9.90,-0.10%
4386,"MLCO","Melco Resorts & Entertainment Limited","Consumer Cyclical","Resorts & Casinos","Hong Kong",8837.93,,153.06,,3.33,6.88,4.61,,2.67%,,-2.09,15.20%,104.90%,-6.70%,7.49%,3.60%,-502.00%,-85.20%,476.94,455.32,33.50%,0.00%,41.60%,3.59%,0.52%,0.90,-11.10%,-55.10%,10.30%,1.70,1.70,4.42,4.67,21.90%,-24.30%,-37.60%,1.37%,2.15%,11.23%,18.79%,-23.38%,-23.38%,1.77,0.53,2.55%,2.66%,-0.82%,4.08%,11.26%,-7.06%,27.32%,-26.45%,71.60%,51.46,-0.05%,0.22%,2.10,2620.98,0.47,18.55,0.16%,1230732,11/5/2020 8:30:00 AM,21.24,12/19/2006,18.55,0.00%
4387,"MLHR","Herman Miller, Inc.","Industrials","Business Equipment & Supplies","USA",1940.72,,10.36,,0.81,2.64,6.39,16.67,2.24%,,-0.21,-105.80%,-0.61%,-15.90%,,3.00%,52.10%,-6.60%,58.83,58.49,0.40%,11.51%,86.30%,0.15%,3.04%,2.74,-0.50%,-1.20%,-3.60%,1.60,1.20,0.37,0.44,37.70%,-1.60%,-0.40%,0.96%,-5.92%,11.17%,46.55%,-19.50%,-19.50%,1.44,1.53,3.69%,4.20%,-7.39%,-4.68%,24.95%,-18.40%,11.85%,-20.02%,134.89%,42.37,0.57%,0.24%,1.50,648.60,0.87,33.80,0.81%,561232,12/16/2020 4:30:00 PM,47.00,3/17/1980,33.80,0.00%
4388,"MLI","Mueller Industries, Inc.","Industrials","Metal Fabrication","USA",2009.10,15.04,14.12,1.25,0.89,2.72,17.69,9.90,1.14%,17.00%,2.33,-1.70%,16.98%,0.00%,12.00%,0.60%,46.60%,1.70%,55.82,55.21,1.80%,-2.91%,92.90%,-0.34%,1.29%,3.04,9.40%,19.60%,15.20%,2.90,1.80,0.48,0.49,18.10%,9.90%,5.80%,1.48%,6.90%,29.42%,34.43%,10.30%,10.30%,1.18,0.86,2.07%,2.26%,1.95%,7.21%,24.36%,-4.23%,26.48%,-4.23%,109.24%,58.34,0.43%,-0.17%,2.00,234.29,0.61,35.11,0.26%,142338,10/20/2020 8:30:00 AM,55.00,2/25/1991,35.11,0.00%
4389,"MLM","Martin Marietta Materials, Inc.","Basic Materials","Building Materials","USA",17415.47,26.21,26.75,3.64,3.74,3.04,149.36,34.86,0.81%,20.70%,10.72,31.20%,-2.35%,29.10%,7.20%,9.90%,19.10%,-7.00%,62.30,61.70,0.30%,-13.64%,,3.27%,2.08%,2.23,6.50%,12.20%,9.20%,3.30,1.90,0.46,0.46,25.50%,20.40%,14.40%,2.80%,5.76%,19.37%,34.44%,0.46%,0.46%,0.68,7.85,2.35%,2.80%,3.63%,5.88%,27.86%,-1.23%,18.47%,-1.23%,110.22%,60.32,1.54%,-0.46%,2.50,574.46,0.51,283.97,1.08%,292616,10/29/2020 8:30:00 AM,288.00,2/17/1994,283.97,0.00%
4390,"MLN","VanEck Vectors Long Muni ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29%,0.58%,1.90%,3.05%,3.74%,3.74%,,0.07,0.34%,0.31%,-0.13%,0.93%,3.40%,-0.64%,2.89%,-1.22%,31.55%,53.14,-0.09%,-0.11%,,50.52,0.91,21.71,-0.21%,46007,,,1/7/2008,21.76,0.23%
4391,"MLND","Millendo Therapeutics, Inc.","Healthcare","Biotechnology","USA",40.45,,,,,1.03,,,,,-2.41,81.50%,27.70%,37.00%,,,61.30%,,19.00,17.80,6.29%,0.00%,41.80%,-6.08%,2.27%,1.02,-67.10%,-85.30%,,6.50,6.50,0.00,0.01,,,,-5.33%,15.14%,30.67%,24.56%,-68.40%,-68.40%,1.10,0.12,5.59%,6.36%,4.75%,19.07%,4.83%,-8.15%,50.70%,-78.34%,69.84%,59.80,1.42%,-0.94%,1.70,394.45,0.50,2.14,0.47%,198129,11/9/2020 8:30:00 AM,,11/12/2012,2.08,-2.80%
4392,"MLP","Maui Land & Pineapple Company, Inc.","Real Estate","Real Estate - Development","USA",219.98,,,,36.06,9.92,733.28,169.22,,,-0.39,,,-19.00%,,-21.30%,-323.10%,-37.00%,19.29,6.67,2.30%,0.00%,24.00%,1.71%,1.68%,7.19,-28.20%,-48.80%,-24.50%,4.10,4.10,0.00,0.00,7.00%,-43.50%,,1.33%,-6.32%,5.45%,1.42%,1.42%,1.42%,0.80,0.42,4.09%,3.10%,-1.19%,1.26%,6.03%,-7.76%,15.30%,-15.35%,35.65%,50.05,0.52%,0.53%,,15.57,0.86,11.53,1.05%,13324,,,11/1/1982,11.53,0.00%
4393,"MLPA","Global X MLP ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,17.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.68%,1.87%,23.82%,1.00%,-42.49%,-42.49%,,0.91,2.45%,3.25%,-4.60%,3.69%,6.87%,-10.07%,25.70%,-45.26%,136.79%,46.88,1.07%,-0.22%,,359.69,1.14,27.42,0.85%,411309,,,4/19/2012,,
4394,"MLPB","UBS ETRACS Alerian MLP Infrastructure Index ETN Series B","Financial","Exchange Traded Fund","USA",,,,,,,,,15.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.66%,1.95%,26.80%,4.82%,-39.54%,-39.08%,,0.40,2.08%,3.34%,-5.41%,4.15%,9.63%,-10.72%,28.46%,-44.92%,123.12%,45.55,0.76%,-0.64%,,58.54,0.86,11.87,0.12%,50613,,,10/9/2015,,
4395,"MLPX","Global X MLP & Energy Infrastructure ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,10.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.05%,0.75%,21.47%,8.85%,-27.20%,-27.20%,,0.75,2.10%,2.69%,-4.16%,3.90%,10.76%,-8.61%,23.74%,-28.62%,102.78%,47.01,0.94%,-0.45%,,157.74,1.11,26.95,0.48%,175056,,,8/7/2013,,
4396,"MLR","Miller Industries, Inc.","Consumer Cyclical","Auto Parts","USA",433.71,14.80,,,0.64,1.60,9.13,15.27,1.88%,27.80%,2.59,17.50%,,21.20%,,10.70%,-18.90%,-13.90%,11.41,10.99,3.61%,0.00%,90.90%,0.40%,1.18%,2.56,7.50%,11.20%,14.90%,2.40,1.70,0.00,0.00,12.00%,5.60%,4.40%,6.66%,14.65%,25.22%,34.84%,3.10%,3.10%,1.01,1.02,3.28%,2.56%,5.67%,12.90%,25.09%,-1.17%,31.83%,-1.17%,50.57%,65.71,-0.29%,-0.39%,,50.82,0.91,38.02,-0.68%,46217,11/4/2020 4:30:00 PM,,8/2/1994,38.02,0.00%
4397,"MLSS","Milestone Scientific Inc.","Healthcare","Medical Instruments & Supplies","USA",128.50,,,,23.36,8.67,8.92,,,,-0.17,21.90%,15.40%,-14.20%,,-4.10%,61.90%,-36.80%,65.82,42.94,25.90%,-2.56%,11.70%,14.28%,4.71%,7.33,-67.80%,-103.60%,-236.30%,5.40,4.60,0.00,0.02,68.30%,,,0.00%,23.81%,49.64%,7.22%,49.64%,49.64%,1.49,0.14,5.42%,6.66%,6.69%,20.74%,20.88%,-7.83%,50.35%,-30.38%,149.41%,60.54,3.41%,-1.44%,2.50,275.67,1.26,2.12,1.92%,348418,11/17/2020 8:30:00 AM,,11/3/1995,2.12,0.05%
4398,"MLVF","Malvern Bancorp, Inc.","Financial","Banks - Regional","USA",118.18,18.47,12.63,,2.66,0.82,1.69,8.21,,0.00%,0.84,-15.50%,25.51%,61.40%,,18.80%,-44.30%,-16.00%,7.54,7.23,3.20%,3.64%,60.90%,-1.49%,0.31%,2.61,0.60%,5.60%,14.50%,,,0.17,0.17,,58.10%,18.10%,-3.54%,-2.02%,30.72%,22.00%,-33.06%,-32.74%,1.04,0.41,3.17%,2.45%,-6.72%,3.12%,20.29%,-10.66%,24.50%,-34.08%,54.08%,41.38,-0.39%,0.19%,3.00,8.68,0.36,15.50,-0.19%,3099,,18.00,5/20/2008,,
4399,"MMAC","MMA Capital Holdings, Inc.","Financial","Mortgage Finance","USA",146.31,2.23,,,33.25,0.52,6.71,10.16,,0.00%,11.21,304.50%,,192.90%,,-26.70%,-46.70%,-73.90%,5.81,4.50,2.40%,2.82%,24.40%,-2.19%,0.91%,4.08,12.90%,23.60%,10.90%,,,0.86,0.86,94.10%,,,2.08%,0.40%,11.11%,8.36%,-21.35%,-21.35%,0.63,0.92,2.82%,3.76%,0.48%,-2.14%,-0.57%,-15.14%,5.08%,-24.77%,23.00%,49.05,-1.28%,-0.36%,,10.04,0.44,24.60,-1.64%,4451,11/9/2020 8:30:00 AM,,8/30/1996,24.60,0.00%
4400,"MMC","Marsh & McLennan Companies, Inc.","Financial","Insurance Brokers","USA",57602.76,28.90,22.04,4.58,3.37,6.79,24.12,33.55,1.62%,45.50%,3.98,5.90%,6.60%,5.60%,6.32%,5.20%,4.10%,0.00%,507.00,506.64,0.20%,-26.47%,89.40%,-1.05%,0.72%,2.15,6.40%,25.50%,10.00%,1.30,1.30,1.34,1.48,,18.10%,11.90%,0.53%,0.32%,0.27%,6.96%,3.23%,3.23%,0.85,1.91,1.09%,1.65%,1.02%,3.31%,7.82%,-1.94%,14.58%,-3.28%,57.40%,57.20,1.44%,0.29%,2.80,1706.57,0.53,117.00,1.73%,908581,10/29/2020 8:30:00 AM,120.12,2/19/1968,117.00,0.00%
4401,"MMD","MainStay MacKay DefinedTerm Municipal Opportunities Fund","Financial","Closed-End Fund - Debt","USA",603.10,54.49,,,15.86,1.10,,,4.67%,,0.40,,,,,,,-17.80%,27.60,,0.01%,0.00%,16.34%,,,0.80,,,,,,,,,,,1.39%,1.86%,5.50%,7.16%,3.90%,3.90%,,0.25,1.06%,1.18%,0.63%,2.18%,5.81%,-0.82%,6.82%,-4.85%,43.27%,57.31,0.14%,-0.46%,,33.15,0.65,21.78,-0.32%,21595,,,6/27/2012,21.84,0.28%
4402,"MMI","Marcus & Millichap, Inc.","Real Estate","Real Estate Services","USA",1440.60,37.10,28.63,6.18,2.04,2.85,4.20,,,0.00%,1.01,-12.20%,117.50%,8.90%,6.00%,7.10%,-68.80%,-20.00%,39.68,38.01,0.60%,-10.45%,98.90%,0.81%,1.29%,3.89,5.80%,7.80%,13.10%,4.90,4.90,0.00,0.00,37.20%,7.20%,5.70%,1.22%,4.21%,35.76%,31.60%,0.30%,0.30%,1.03,0.78,1.91%,2.11%,1.06%,7.02%,24.99%,-5.32%,25.40%,-5.32%,70.00%,60.68,-0.83%,0.48%,3.50,126.18,0.37,37.23,-0.35%,46465,11/5/2020 4:30:00 PM,28.00,10/31/2013,37.23,0.00%
4403,"MMIN","IQ MacKay Municipal Insured ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.59%,1.58%,2.41%,5.08%,5.08%,,0.06,0.15%,0.19%,0.21%,0.94%,2.40%,-0.23%,2.58%,-7.86%,23.11%,65.49,-0.13%,0.11%,,112.09,0.97,27.63,-0.02%,109153,,,10/18/2017,,
4404,"MMIT","IQ MacKay Municipal Intermediate ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03%,0.68%,1.48%,2.27%,3.60%,3.60%,,0.05,0.09%,0.14%,0.10%,0.85%,2.26%,-0.26%,2.26%,-2.76%,21.32%,61.13,-0.15%,0.04%,,23.21,3.10,26.73,-0.11%,71897,,,10/18/2017,,
4405,"MMLP","Martin Midstream Partners L.P.","Energy","Oil & Gas Midstream","USA",55.83,23.28,,6.47,0.08,,29.39,2.44,1.41%,621.30%,0.06,139.60%,73.30%,21.50%,3.60%,-12.40%,-181.70%,-14.30%,38.66,31.85,1.80%,4.86%,47.20%,1.56%,0.24%,0.33,0.40%,-6.20%,10.40%,1.60,0.80,,,46.10%,6.50%,0.30%,-12.88%,-12.35%,21.37%,-27.18%,-64.76%,-64.76%,3.07,0.12,6.81%,7.65%,-16.02%,-12.16%,-19.37%,-33.49%,3.25%,-70.52%,58.01%,36.68,2.14%,-1.41%,3.50,228.28,1.47,1.43,0.70%,336121,10/21/2020 4:30:00 PM,2.25,11/1/2002,,
4406,"MMM","3M Company","Industrials","Specialty Industrial Machinery","USA",100125.44,20.41,18.37,4.82,3.16,8.47,21.95,33.93,3.38%,68.00%,8.53,-14.90%,11.09%,0.90%,4.24%,0.20%,-10.60%,4.50%,577.80,575.73,0.19%,-3.06%,66.70%,-0.93%,1.32%,3.26,10.90%,46.20%,16.40%,1.90,1.40,1.55,1.65,48.10%,20.90%,15.70%,-0.38%,0.80%,8.70%,12.02%,-1.31%,-1.31%,0.92,2.45,1.07%,1.47%,0.47%,2.46%,9.91%,-2.69%,11.95%,-4.25%,53.27%,54.73,0.38%,0.01%,3.10,2332.13,0.78,174.79,0.39%,1825915,10/27/2020 8:30:00 AM,177.44,1/14/1946,174.79,0.00%
4407,"MMP","Magellan Midstream Partners, L.P.","Energy","Oil & Gas Midstream","USA",9607.42,10.42,10.79,,3.72,3.98,1130.28,,9.75%,101.30%,4.05,-23.60%,7.27%,3.90%,-0.40%,2.90%,-21.30%,-8.90%,225.22,223.03,0.29%,3.08%,66.80%,-1.62%,3.25%,6.15,11.20%,36.40%,16.10%,0.60,0.40,2.05,0.00,53.70%,43.40%,35.60%,-2.23%,2.45%,23.27%,-1.72%,-32.94%,-32.94%,1.06,1.29,2.45%,2.89%,-3.86%,3.96%,5.83%,-9.34%,25.01%,-35.05%,92.73%,47.22,0.90%,-0.24%,2.00,1178.43,0.65,42.44,0.66%,765991,10/30/2020 8:30:00 AM,49.62,2/6/2001,42.20,-0.57%
4408,"MMS","Maximus, Inc.","Industrials","Specialty Business Services","USA",4461.16,21.37,17.20,1.71,1.29,3.62,62.22,33.37,1.54%,32.80%,3.40,-8.60%,17.67%,7.60%,12.50%,10.50%,11.20%,22.40%,61.86,60.44,0.30%,-43.75%,98.10%,-0.40%,2.05%,2.80,10.70%,17.60%,17.00%,1.70,1.70,0.01,0.02,20.50%,8.30%,6.20%,1.23%,1.11%,6.14%,3.15%,-2.39%,-2.39%,0.83,1.75,1.77%,2.53%,1.26%,2.49%,4.75%,-3.77%,13.83%,-9.08%,57.67%,53.62,0.87%,-0.07%,2.30,442.91,0.60,73.19,0.80%,264302,11/19/2020 8:30:00 AM,82.00,6/13/1997,73.19,0.00%
4409,"MMSI","Merit Medical Systems, Inc.","Healthcare","Medical Instruments & Supplies","USA",3018.92,,29.71,,3.13,3.26,67.69,30.31,,,-0.53,-88.40%,18.37%,-28.80%,11.50%,14.30%,12.00%,0.40%,55.51,53.76,0.10%,2.15%,,-2.99%,6.10%,8.53,-1.70%,-3.10%,1.30%,2.30,1.20,0.37,0.38,41.70%,-2.20%,-3.10%,1.00%,-0.56%,25.89%,21.12%,75.40%,75.40%,1.22,1.72,2.22%,3.27%,0.67%,5.03%,23.57%,-5.43%,21.11%,-5.43%,120.45%,56.49,1.02%,0.35%,2.00,384.53,0.42,55.51,1.37%,162280,10/28/2020 4:30:00 PM,61.00,5/14/1990,55.51,0.00%
4410,"MMT","MFS Multimarket Income Trust","Financial","Closed-End Fund - Debt","USA",374.40,22.87,,,16.71,1.00,,,8.20%,,0.27,,,,,,70.30%,-10.60%,60.19,,,,23.26%,,,0.33,,,,,,,,,,,2.47%,2.98%,10.68%,10.48%,1.63%,1.63%,,0.08,1.69%,1.35%,0.27%,2.58%,7.55%,-1.77%,8.14%,-4.38%,64.25%,53.45,-2.24%,0.48%,,127.39,2.06,6.11,-1.77%,263031,,,3/5/1987,6.11,0.00%
4411,"MMTM","SPDR S&P 1500 Momentum Tilt ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46%,3.17%,8.66%,19.22%,16.99%,16.99%,,1.37,0.40%,0.62%,1.75%,4.36%,15.52%,-0.37%,13.86%,-0.37%,71.20%,64.95,0.10%,0.38%,,3.09,0.69,162.09,0.49%,2145,,,10/25/2012,,
4412,"MMU","Western Asset Managed Municipals Fund Inc.","Financial","Closed-End Fund - Debt","USA",553.81,,,,16.98,0.98,,,4.23%,,-0.12,,,,,,,-15.30%,43.37,,,,17.18%,,,0.56,,,,,,,,,,,-0.16%,1.27%,4.76%,6.15%,-4.13%,-4.13%,,0.08,0.52%,0.65%,0.15%,2.01%,5.69%,-1.61%,6.03%,-8.74%,43.14%,59.36,0.55%,0.00%,,76.67,1.25,12.84,0.55%,96115,,,7/17/1992,,
4413,"MMX","Maverix Metals Inc.","Basic Materials","Other Precious Metals & Mining","Canada",777.08,551.00,44.80,,17.70,3.26,23.55,,0.73%,666.90%,0.01,-439.50%,20.59%,-38.80%,,,608.90%,40.60%,128.17,50.17,64.29%,0.00%,25.30%,8.77%,0.24%,0.62,1.10%,1.40%,-2.40%,4.20,4.20,0.13,0.13,55.80%,1.10%,6.10%,4.55%,7.41%,7.20%,23.54%,8.27%,8.27%,-0.85,0.22,3.76%,4.30%,6.51%,5.54%,17.09%,-4.71%,16.42%,-9.00%,117.53%,59.82,-1.09%,0.18%,,196.44,0.47,5.46,-0.91%,91494,,,3/16/2012,,
4414,"MMYT","MakeMyTrip Limited","Consumer Cyclical","Travel Services","India",2918.00,,,,10.45,3.63,14.77,,,,-4.00,-163.90%,16.90%,-57.70%,48.60%,11.30%,43.90%,-82.10%,106.71,46.79,85.40%,0.00%,69.50%,-0.70%,3.41%,3.91,-36.20%,-45.10%,-48.60%,1.50,1.50,0.02,0.02,73.10%,,,5.25%,14.71%,85.29%,86.38%,24.28%,24.28%,1.24,1.22,4.12%,4.86%,11.68%,22.88%,68.55%,2.71%,65.90%,-1.99%,195.30%,70.35,2.14%,1.58%,2.50,407.95,0.60,29.53,3.76%,244235,10/27/2020 8:30:00 AM,22.47,8/12/2010,29.53,0.00%
4415,"MN","Manning & Napier, Inc.","Financial","Asset Management","USA",102.22,36.06,,4.51,0.81,1.29,1.35,,,16.90%,0.18,-56.00%,,-32.50%,8.00%,-19.30%,148.80%,-6.10%,16.18,13.65,9.50%,4.26%,41.20%,-0.33%,0.42%,0.86,3.10%,4.80%,1.40%,2.30,2.30,0.00,0.00,,8.90%,4.50%,8.79%,36.29%,47.78%,122.97%,262.64%,262.64%,3.06,0.30,5.36%,6.27%,8.25%,29.33%,74.00%,-5.71%,67.20%,-5.71%,533.33%,66.53,-1.26%,0.63%,4.00,66.82,0.55,6.27,-0.63%,36527,10/28/2020 4:30:00 PM,,11/18/2011,,
4416,"MNA","IQ Merger Arbitrage ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.01%,-2.06%,-1.28%,5.76%,0.03%,0.03%,,0.31,0.88%,0.87%,-1.71%,-1.81%,3.18%,-7.88%,0.73%,-7.88%,27.17%,33.62,-0.06%,0.42%,,109.43,0.59,33.33,0.36%,64579,,,11/17/2009,,
4417,"MNCL","Monocle Acquisition Corporation","Industrials","Conglomerates","USA",,,23.46,,,,,,,,,,766.70%,,,,,,,,,,,,,,,,,,,,,,,,11.31%,20.79%,19.61%,18.45%,22.49%,19.84%,,0.56,5.75%,5.53%,10.72%,16.28%,18.63%,-2.01%,40.55%,-2.01%,40.55%,69.42,0.00%,0.00%,,63.67,0.50,12.20,0.00%,0,,23.00,2/28/2019,,
4418,"MNDO","MIND C.T.I. Ltd","Technology","Software - Application","Israel",51.51,10.20,,,2.27,2.36,3.39,34.34,9.23%,101.30%,0.26,-3.30%,,-2.50%,,-2.00%,-10.10%,33.30%,19.86,16.56,55.80%,0.00%,17.80%,9.57%,0.02%,0.11,17.50%,25.30%,20.90%,3.00,3.00,0.00,0.00,55.30%,22.00%,22.30%,1.17%,7.00%,12.07%,24.03%,7.82%,7.82%,0.75,0.06,2.74%,2.35%,0.92%,7.13%,20.96%,-0.77%,20.47%,-1.89%,78.62%,61.52,0.00%,-0.38%,,35.65,1.11,2.59,-0.38%,39542,,,8/8/2000,,
4419,"MNKD","MannKind Corporation","Healthcare","Biotechnology","USA",771.02,,,,12.30,,14.71,,,,-0.21,56.00%,38.90%,36.50%,35.60%,,5.50%,5.50%,229.67,224.17,0.90%,2.49%,30.10%,-2.08%,8.03%,4.86,-48.40%,23.90%,57.40%,0.60,0.60,,,60.30%,-56.60%,-71.90%,2.44%,12.75%,78.72%,98.82%,160.47%,160.47%,2.28,0.27,8.19%,8.63%,-4.62%,11.80%,67.44%,-25.65%,61.76%,-25.65%,291.25%,48.46,-6.57%,-0.30%,1.40,3706.97,1.04,3.13,-6.85%,3860955,11/4/2020 4:30:00 PM,3.30,7/28/2004,3.16,0.96%
4420,"MNOV","MediciNova, Inc.","Healthcare","Biotechnology","USA",233.53,,,,,3.13,3.78,,,,-0.29,16.00%,0.00%,4.70%,20.00%,,-51.20%,,44.64,40.42,10.04%,-0.02%,21.90%,2.19%,6.36%,13.37,-16.60%,-17.60%,,34.70,34.70,0.00,0.00,,,,-8.17%,-12.96%,-1.34%,-10.71%,-23.29%,-23.29%,1.44,0.25,3.60%,4.02%,-10.42%,-9.87%,-4.15%,-18.95%,5.41%,-60.30%,88.53%,34.93,2.14%,-0.39%,1.50,192.31,1.06,5.26,1.74%,203836,,,12/7/2006,5.10,-3.04%
4421,"MNP","Western Asset Municipal Partners Fund Inc.","Financial","Closed-End Fund - Debt","USA",145.30,,,,16.24,0.95,,,3.81%,,-0.13,,,,,,,-8.90%,9.72,,,,19.25%,,,0.23,,,,,,,,,,,0.95%,1.70%,4.04%,4.91%,-1.90%,-1.90%,,0.11,0.76%,0.66%,0.55%,2.66%,5.16%,-0.40%,7.48%,-5.31%,32.16%,63.72,0.20%,-0.20%,,20.86,0.89,14.95,0.00%,18547,,,1/22/1993,14.96,0.07%
4422,"MNPR","Monopar Therapeutics Inc.","Healthcare","Biotechnology","USA",67.80,,,,,4.09,3.77,,,,-0.50,-30.90%,-77.60%,,,,-108.80%,,11.12,3.04,1.90%,0.00%,0.70%,39.68%,1.22%,1.12,-37.70%,-39.40%,,29.70,29.70,0.01,0.01,,,,6.82%,31.56%,19.94%,-9.70%,-65.39%,-61.33%,,0.57,14.78%,10.08%,5.95%,18.15%,-5.33%,-23.50%,42.99%,-73.39%,42.99%,54.64,-5.85%,1.25%,2.00,33.06,0.70,6.12,-4.67%,23210,,,12/19/2019,,
