"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
4435,"MOAT","VanEck Vectors Morningstar Wide Moat ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11%,1.30%,12.30%,20.85%,14.92%,3.11%,,0.83,1.88%,1.16%,2.86%,6.29%,17.60%,-0.49%,22.07%,-0.49%,82.66%,68.02,-0.34%,0.41%,,328.19,0.87,63.93,0.06%,286853,,,4/25/2012,63.94,0.02%
4436,"MOD","Modine Manufacturing Company","Consumer Cyclical","Auto Parts","USA",684.04,,9.41,,0.39,1.34,10.94,8.22,,,-0.11,-102.90%,64.37%,-16.00%,8.90%,5.70%,281.20%,-7.80%,51.30,48.88,3.10%,0.00%,87.90%,0.45%,1.90%,2.07,-0.40%,-1.10%,2.60%,1.60,1.10,0.72,0.78,15.70%,2.20%,-0.30%,7.17%,15.44%,84.38%,169.74%,81.89%,7.17%,2.82,0.54,4.74%,3.99%,8.50%,23.51%,97.06%,-2.11%,119.22%,-2.11%,373.94%,69.46,1.36%,-0.82%,2.50,448.07,1.14,13.46,0.52%,508908,11/5/2020 4:30:00 PM,14.50,6/19/1984,13.46,0.00%
4437,"MODN","Model N, Inc.","Technology","Software - Application","USA",1290.81,,81.96,,8.01,10.36,6.44,93.54,,,-0.40,32.90%,43.67%,11.90%,,11.40%,38.80%,13.40%,34.69,28.64,3.70%,-8.16%,97.30%,2.50%,11.30%,8.78,-5.60%,-14.90%,-3.10%,3.20,3.20,0.92,0.92,59.30%,-4.00%,-8.50%,4.29%,9.44%,2.73%,-4.12%,8.45%,4.29%,0.95,1.20,3.14%,3.21%,6.04%,8.31%,10.68%,-1.27%,28.40%,-16.49%,148.07%,63.69,4.67%,0.79%,2.30,368.59,1.04,37.21,5.50%,383087,11/10/2020 4:30:00 PM,41.25,3/20/2013,37.21,0.00%
4438,"MOFG","MidWestOne Financial Group, Inc.","Financial","Banks - Regional","USA",413.00,129.55,10.42,16.19,2.18,0.83,2.57,12.26,3.41%,430.00%,0.20,18.20%,4848.00%,5.90%,8.00%,23.20%,-262.30%,-16.50%,16.10,14.79,0.20%,13.06%,59.80%,-16.35%,1.03%,3.87,0.10%,0.60%,21.80%,,,0.29,0.29,,64.20%,1.70%,5.22%,2.67%,23.59%,41.34%,-26.24%,5.22%,1.03,0.86,4.31%,3.15%,3.54%,8.07%,26.08%,-3.05%,30.40%,-27.93%,69.05%,60.81,-2.50%,0.42%,2.20,39.29,1.12,25.78,-2.09%,44020,10/29/2020 4:30:00 PM,27.40,7/23/2001,25.78,0.00%
4439,"MOG-A","Moog Inc.","Industrials","Aerospace & Defense","USA",2727.76,20.96,16.03,,0.93,2.10,,395.33,1.24%,13.40%,3.84,45.30%,23.77%,7.70%,-7.80%,1.90%,-128.70%,-11.30%,32.60,30.22,0.40%,-0.47%,96.40%,-1.75%,1.74%,4.74,5.90%,15.00%,8.30%,2.30,1.50,0.80,0.80,26.40%,8.40%,6.60%,1.35%,-3.45%,20.12%,66.43%,-13.34%,1.35%,1.55,2.79,3.50%,3.36%,0.30%,4.99%,31.80%,-6.09%,33.93%,-16.22%,147.37%,53.12,-1.00%,-0.65%,2.70,111.02,0.98,80.37,-1.64%,109063,11/6/2020 8:30:00 AM,75.50,5/29/1980,80.37,0.00%
4440,"MOGO","Mogo Inc.","Technology","Software - Application","Canada",150.22,,,,,,,,,,-0.80,,,,,,,27.30%,30.29,21.01,30.08%,0.00%,7.10%,,1.17%,0.10,,,,,,,,,,,31.56%,48.50%,251.77%,430.88%,77.14%,31.56%,,0.44,10.18%,9.74%,34.82%,80.55%,198.31%,-3.86%,327.59%,-3.86%,794.02%,73.54,-4.62%,7.44%,,2523.80,0.58,4.96,2.48%,1469414,,,11/25/2003,4.91,-1.01%
4441,"MOGU","MOGU Inc.","Consumer Cyclical","Internet Retail","China",224.74,,22.53,,2.31,0.94,1.83,,,,-2.75,5.90%,,,,,71.00%,-43.20%,107.69,84.41,,,29.00%,3.59%,0.02%,0.06,-82.30%,-102.60%,-104.60%,2.60,2.60,0.00,0.00,60.30%,,,2.76%,-3.46%,-8.98%,-46.90%,-10.44%,2.76%,,0.16,6.81%,6.44%,-1.56%,-9.37%,4.26%,-30.31%,11.50%,-67.45%,153.29%,46.28,-0.45%,0.00%,2.00,286.22,0.60,2.23,-0.45%,170562,11/30/2020 8:30:00 AM,3.19,12/6/2018,2.23,0.00%
4442,"MOH","Molina Healthcare, Inc.","Healthcare","Healthcare Plans","USA",14014.72,18.18,17.59,2.19,0.76,6.48,2.82,26.49,,0.00%,13.37,9.10%,8.50%,54.80%,8.30%,11.70%,12.80%,18.30%,58.70,55.53,0.10%,-20.16%,99.10%,-2.51%,1.57%,2.99,10.90%,41.40%,23.90%,2.00,2.00,0.93,0.00,19.00%,6.60%,4.40%,14.30%,13.03%,21.70%,37.70%,69.49%,14.30%,0.74,6.72,4.39%,3.03%,16.00%,16.19%,30.77%,-0.28%,32.82%,-0.28%,136.36%,78.95,0.60%,-0.16%,2.20,291.36,0.87,243.10,0.43%,253357,10/28/2020 4:30:00 PM,234.00,7/2/2003,243.10,0.00%
4443,"MOHO","ECMOHO Limited","Consumer Cyclical","Specialty Retail","China",82.26,,,,0.24,1.03,1.60,,,,-0.42,104.40%,,,,,-341.80%,-4.50%,34.95,12.24,28.35%,0.00%,0.80%,59.42%,0.60%,0.10,-8.20%,-18.40%,3.70%,1.70,1.20,0.00,0.31,17.40%,-4.20%,-4.30%,-0.89%,-9.35%,60.43%,-9.35%,-69.36%,-0.89%,,0.22,9.20%,8.09%,-0.73%,12.94%,-17.97%,-43.97%,72.87%,-80.63%,72.87%,51.36,4.69%,-1.39%,3.00,752.93,0.04,2.23,3.24%,27366,11/30/2020 4:30:00 PM,,11/8/2019,,
4444,"MOM","AGFiQ U.S. Market Neutral Momentum Fund","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.96%,-0.28%,-17.02%,-17.78%,6.96%,-0.96%,,0.96,3.82%,3.62%,-0.92%,-5.35%,-12.94%,-22.05%,5.67%,-23.68%,10.95%,44.32,0.50%,0.12%,,13.67,0.90,24.98,0.62%,12264,,,9/7/2011,,
4445,"MOMO","Momo Inc.","Communication Services","Internet Content & Information","China",2867.87,8.35,7.31,3.13,1.17,1.35,1.68,5.23,,0.00%,1.70,1.30%,6.60%,99.90%,2.67%,228.10%,-48.90%,-15.40%,208.94,163.27,3.15%,0.00%,69.50%,-2.14%,4.49%,1.92,11.00%,18.20%,14.40%,4.80,4.80,0.34,0.34,47.90%,20.00%,15.80%,1.50%,2.16%,-5.53%,-32.27%,-60.11%,1.50%,1.55,0.59,3.67%,4.06%,4.63%,-0.97%,-20.65%,-14.02%,13.18%,-64.06%,13.18%,54.82,1.94%,-0.22%,2.00,3814.95,1.10,14.17,1.72%,4212923,12/1/2020 8:30:00 AM,19.69,12/11/2014,14.20,0.21%
4446,"MOO","VanEck Vectors Agribusiness ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76%,8.39%,19.22%,36.51%,20.12%,5.76%,,1.07,1.84%,1.10%,6.25%,10.53%,26.95%,-0.33%,25.27%,-0.33%,93.74%,81.56,-0.29%,0.12%,,92.06,0.75,82.38,-0.17%,68928,,,9/5/2007,,
4447,"MOON","Direxion Moonshot Innovators ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.63%,13.52%,,,,10.63%,,1.23,3.56%,3.34%,10.58%,16.63%,16.63%,0.08%,41.22%,0.08%,41.22%,71.71,-2.78%,2.99%,,76.56,0.97,35.13,0.13%,74579,,,11/12/2020,35.06,-0.21%
4448,"MOR","MorphoSys AG","Healthcare","Biotechnology","Germany",3970.62,,,,,6.18,,,,,-0.26,114.20%,-258.20%,,,,,76.40%,130.96,127.07,,,3.09%,,0.28%,5.84,,,,,,,,,,,6.99%,7.14%,4.95%,-6.51%,-18.84%,6.99%,,0.69,1.86%,1.93%,7.71%,11.09%,2.67%,2.36%,22.70%,-20.13%,66.50%,67.73,0.60%,2.07%,2.30,61.56,0.74,30.32,2.68%,45565,,35.58,4/19/2018,30.32,0.00%
4449,"MORF","Morphic Holding, Inc.","Healthcare","Biotechnology","USA",954.13,,,,24.65,7.18,4.48,,,,-1.56,-78.70%,-29.90%,,,,156.00%,352.60%,30.53,18.31,0.50%,-66.79%,61.90%,2.61%,5.11%,8.81,,,-34.00%,6.10,6.10,0.00,0.00,,,,-8.67%,-4.19%,13.61%,19.36%,69.66%,-8.67%,,2.11,7.38%,7.17%,-6.27%,0.14%,24.02%,-16.40%,22.85%,-16.40%,209.49%,44.72,1.09%,1.13%,1.80,106.18,1.22,30.64,2.24%,129299,,41.25,6/27/2019,30.64,0.00%
4450,"MORN","Morningstar, Inc.","Financial","Financial Data & Stock Exchanges","USA",9882.59,57.30,,3.58,7.37,8.49,26.16,44.10,0.54%,28.80%,4.07,-16.20%,,15.10%,16.00%,9.20%,55.20%,13.80%,42.90,22.95,45.40%,-4.04%,48.80%,-0.49%,0.86%,1.76,7.30%,16.10%,9.00%,1.10,1.10,0.40,0.41,59.10%,14.10%,13.10%,0.60%,15.85%,30.60%,55.32%,51.35%,0.60%,1.05,4.84,2.66%,2.18%,5.58%,11.52%,40.18%,-2.08%,31.81%,-2.08%,127.09%,71.51,-2.41%,0.43%,,112.24,1.34,232.97,-1.99%,150041,10/28/2020 4:30:00 PM,,5/3/2005,232.97,0.00%
4451,"MORT","VanEck Vectors Mortgage REIT Income ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,10.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.24%,16.48%,33.25%,-30.64%,0.00%,,0.37,2.52%,1.87%,0.14%,5.33%,23.06%,-3.51%,26.51%,-35.43%,146.32%,54.86,-0.24%,0.66%,,162.16,0.93,16.75,0.42%,151254,,,8/17/2011,,
4452,"MOS","The Mosaic Company","Basic Materials","Agricultural Inputs","USA",9787.79,,19.61,,1.18,1.19,10.60,,0.75%,,-2.92,-328.60%,222.41%,-24.90%,7.00%,-0.30%,92.40%,-13.50%,379.10,342.73,9.59%,0.00%,77.30%,-1.59%,2.45%,1.64,-5.70%,-12.50%,-6.30%,1.30,0.70,0.53,0.56,8.80%,-13.00%,-13.00%,16.51%,19.79%,35.95%,117.97%,27.06%,16.51%,1.81,1.00,4.09%,3.73%,16.44%,27.98%,65.58%,-3.91%,67.46%,-3.91%,312.46%,76.25,-0.74%,0.37%,2.40,5134.01,1.17,26.81,-0.37%,5999568,11/2/2020 4:30:00 PM,24.57,1/26/1988,26.81,0.00%
4453,"MOSY","MoSys, Inc.","Technology","Semiconductors","USA",8.60,,,,1.15,2.19,1.25,,,,-1.44,92.00%,,61.00%,30.00%,13.40%,76.00%,66.70%,3.55,3.52,0.20%,0.00%,33.50%,-3.24%,4.31%,0.53,-42.20%,-91.30%,-32.00%,5.20,4.80,0.90,0.95,63.30%,-41.80%,-51.10%,-1.23%,45.18%,50.63%,39.31%,25.52%,-1.23%,2.20,0.26,10.77%,12.76%,14.95%,36.48%,45.90%,-37.89%,77.21%,-48.17%,208.97%,65.94,-6.23%,0.39%,,286.01,0.59,2.41,-5.86%,169350,,1.00,6/28/2001,2.37,-1.66%
4454,"MOTI","VanEck Vectors Morningstar International Moat ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,3.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59%,2.71%,15.11%,18.73%,6.15%,2.59%,,0.35,0.87%,0.63%,2.51%,5.89%,17.47%,0.23%,21.34%,0.23%,63.60%,65.22,-0.35%,0.74%,,5.36,1.13,34.52,0.39%,6056,,,7/14/2015,,
4455,"MOTNU","Motion Acquisition Corp.","Financial","Shell Companies","USA",,,,,,,,,,,,,,,,,,,,,,,8.70%,,,0.01,,,,,,,,,,,-0.75%,3.84%,,,,-0.75%,,0.13,1.24%,1.19%,0.67%,3.62%,3.85%,-1.95%,7.01%,-1.95%,7.01%,58.96,0.00%,-0.57%,,175.09,0.04,10.54,-0.57%,7294,,,10/15/2020,,
4456,"MOTO","SmartETFs Smart Transportation & Technology ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30%,14.21%,33.93%,57.45%,70.91%,9.30%,,0.63,1.90%,0.96%,11.39%,19.32%,49.24%,2.36%,42.17%,2.36%,169.03%,89.41,-0.04%,2.40%,,3.19,3.38,44.53,2.36%,10781,,,11/15/2019,,
4457,"MOTS","Motus GI Holdings, Inc.","Healthcare","Diagnostics & Research","USA",33.88,,,,169.39,2.16,1.43,,,,-0.71,37.50%,21.90%,,,,28.50%,1000.00%,30.42,25.06,2.50%,2.57%,42.90%,14.58%,1.80%,1.38,-77.40%,-151.70%,,2.50,2.30,0.00,0.53,11.20%,,,11.81%,-5.36%,12.77%,-15.20%,-57.60%,11.81%,,0.08,8.63%,8.07%,3.81%,17.46%,3.12%,-11.67%,55.88%,-62.81%,130.43%,59.63,0.00%,0.00%,1.50,327.79,1.24,1.06,0.00%,408022,11/12/2020 4:30:00 PM,,2/14/2018,1.05,-0.94%
4458,"MOV","Movado Group, Inc.","Consumer Cyclical","Luxury Goods","USA",419.82,,9.04,,0.81,1.08,2.57,6.97,,,-5.98,-20.20%,282.95%,-2.00%,15.00%,3.60%,-17.00%,-17.40%,23.29,16.15,0.80%,0.00%,92.60%,-3.49%,8.57%,7.05,-18.90%,-33.30%,4.80%,3.50,2.20,0.10,0.00,52.10%,-31.10%,-26.60%,8.78%,2.03%,66.18%,79.01%,-11.29%,8.78%,1.07,0.84,4.32%,5.12%,5.01%,15.66%,50.40%,-4.84%,67.41%,-14.52%,122.66%,61.88,-0.93%,0.33%,3.00,196.42,0.72,18.08,-0.60%,140724,11/24/2020 8:30:00 AM,20.00,9/30/1993,18.08,0.00%
4459,"MOXC","Moxian, Inc.","Communication Services","Internet Content & Information","China",25.01,53.70,,,41.69,145.00,62.53,,,0.00%,0.03,102.90%,,15.70%,,45.90%,22.00%,,16.19,7.41,54.25%,0.00%,0.60%,381.40%,3.46%,0.36,13.70%,109.50%,-88.30%,1.30,1.30,0.00,3.00,,44.10%,34.90%,5.07%,14.17%,19.83%,38.10%,-25.64%,5.07%,2.95,0.11,6.93%,8.18%,6.14%,12.75%,21.93%,-12.65%,38.10%,-57.85%,190.00%,56.95,0.00%,0.69%,,710.44,0.41,1.45,0.69%,293539,,,4/10/2014,1.46,0.69%
4460,"MP","MP Materials Corp.","Basic Materials","Other Industrial Metals & Mining","USA",4977.35,,122.87,,43.98,,,,,,,,,,,,420.20%,52.40%,168.78,43.43,27.01%,0.00%,57.05%,,12.72%,1.86,,,,,,,,,,,-8.33%,12.51%,116.52%,194.31%,,-8.33%,,2.92,7.87%,9.48%,-4.38%,33.05%,83.51%,-27.61%,173.06%,-27.61%,201.53%,52.99,-1.54%,0.67%,2.00,2969.76,1.28,29.49,-0.87%,3804085,,25.00,6/22/2020,29.45,-0.14%
4461,"MPA","BlackRock MuniYield Pennsylvania Quality Fund","Financial","Closed-End Fund - Debt","USA",196.16,24.90,,,14.96,0.92,,,4.48%,,0.59,,,,,,,-3.20%,13.31,,0.01%,0.00%,10.75%,,,1.34,,,,,,,,,,,-1.21%,-0.61%,6.66%,7.04%,1.59%,-1.21%,,0.15,0.99%,0.82%,0.49%,2.53%,6.55%,-1.21%,8.71%,-1.40%,42.42%,57.79,0.00%,0.14%,,19.16,1.38,14.74,0.14%,26418,,,11/4/1992,,
4462,"MPAA","Motorcar Parts of America, Inc.","Consumer Cyclical","Auto Parts","USA",393.80,87.36,8.73,3.49,0.75,1.38,17.82,5.55,,0.00%,0.24,7.40%,20.13%,-21.00%,25.00%,12.20%,143.70%,2.90%,19.02,18.57,2.00%,-2.13%,,-3.36%,12.20%,34.49,0.60%,1.70%,3.90%,1.30,0.50,0.08,0.43,22.30%,5.50%,0.90%,6.42%,-12.67%,33.16%,30.17%,1.66%,6.42%,1.86,1.22,6.00%,5.70%,-2.31%,5.31%,25.79%,-16.38%,44.00%,-16.38%,100.19%,51.53,-5.05%,1.01%,2.50,65.71,0.55,20.88,-4.09%,36120,11/9/2020 8:30:00 AM,24.00,3/23/1994,20.88,0.00%
4463,"MPB","Mid Penn Bancorp, Inc.","Financial","Banks - Regional","USA",207.12,9.41,8.39,,2.07,0.81,1.06,,2.46%,28.20%,2.55,40.50%,-1.72%,6.40%,,25.50%,36.90%,6.50%,8.42,5.68,5.30%,2.31%,21.10%,-1.99%,0.79%,4.96,0.80%,8.90%,21.80%,,,0.47,0.47,,77.50%,21.60%,9.82%,2.38%,27.52%,31.56%,-14.78%,9.82%,0.65,1.05,5.11%,4.02%,0.54%,6.06%,20.69%,-6.42%,23.33%,-16.38%,55.16%,54.64,-2.32%,2.16%,3.00,8.99,1.84,24.00,-0.21%,16546,,24.50,1/17/1997,24.00,0.00%
4464,"MPC","Marathon Petroleum Corporation","Energy","Oil & Gas Refining & Marketing","USA",28237.99,,,,0.34,1.25,45.69,,5.37%,,-16.24,-24.80%,77.10%,-2.00%,-7.01%,4.90%,-251.80%,-36.60%,650.00,646.98,0.10%,0.00%,76.00%,0.63%,5.01%,4.70,-21.90%,-74.40%,7.10%,1.80,1.30,1.31,1.42,7.50%,-29.80%,-23.60%,4.40%,1.72%,38.75%,19.28%,-27.29%,4.40%,2.23,1.74,4.55%,3.81%,3.88%,11.38%,25.97%,-3.57%,61.30%,-29.29%,182.96%,59.43,-3.51%,1.31%,2.00,6886.37,0.76,43.18,-2.24%,5251828,11/2/2020 8:30:00 AM,48.67,6/23/2011,43.61,1.00%
4465,"MPLN","MultiPlan Corporation","Healthcare","Healthcare Plans","USA",5532.60,,144.63,,5.96,1.01,1728.94,,,,,,112.20%,,,,,-9.10%,136.31,,2.30%,40.64%,23.60%,159.37%,,4.28,,,,0.40,0.40,0.00,0.00,,,,-2.25%,-5.22%,-20.63%,-27.75%,,-2.25%,,0.49,3.77%,5.91%,-9.72%,-2.38%,-19.85%,-20.47%,27.61%,-39.60%,27.61%,42.71,-1.01%,-0.50%,1.50,5118.58,0.36,7.81,-1.51%,1863651,11/12/2020 8:30:00 AM,10.50,4/3/2020,7.85,0.51%
4466,"MPLX","MPLX LP","Energy","Oil & Gas Midstream","USA",24342.48,,9.53,,3.19,2.01,869.37,,11.70%,,-1.99,-55.00%,403.70%,-7.80%,35.40%,75.20%,-1.80%,-1.40%,1046.00,387.98,0.10%,-0.48%,30.20%,-1.19%,4.17%,6.32,-5.60%,-16.00%,6.50%,0.80,0.80,1.72,1.74,54.60%,-13.80%,-27.70%,8.55%,2.04%,36.15%,34.44%,-13.12%,8.55%,1.98,0.82,3.84%,3.56%,4.26%,11.49%,29.04%,-3.29%,42.68%,-14.11%,242.07%,62.97,-2.45%,0.54%,1.90,2562.38,0.73,23.50,-1.92%,1875895,11/2/2020 8:30:00 AM,24.76,10/26/2012,23.73,0.98%
4467,"MPV","Barings Participation Investors","Financial","Closed-End Fund - Debt","USA",127.11,94.41,,,10.15,0.92,,,6.67%,,0.13,,,,,,-59.40%,-22.30%,10.60,,,,21.53%,,,0.04,,,,,,,,,,,0.93%,-1.24%,12.22%,-0.58%,-24.91%,0.93%,,0.36,2.98%,2.85%,-0.39%,0.97%,2.48%,-10.66%,13.31%,-31.49%,63.35%,49.85,-0.75%,1.34%,,20.16,0.32,11.99,0.59%,6426,,,10/21/1988,11.99,0.00%
4468,"MPW","Medical Properties Trust, Inc.","Real Estate","REIT - Healthcare Facilities","USA",11200.18,24.41,18.85,,9.56,1.55,60.94,,5.13%,142.30%,0.86,-68.60%,27.19%,24.50%,,22.30%,21.10%,46.60%,531.10,530.74,1.20%,-0.37%,83.00%,-2.55%,1.84%,2.56,2.60%,5.70%,4.00%,,,1.14,1.14,97.70%,65.10%,34.20%,-3.30%,1.10%,12.67%,18.84%,-0.05%,-3.30%,0.58,0.49,3.02%,2.16%,-0.44%,5.28%,13.19%,-4.04%,23.00%,-13.25%,70.61%,53.53,2.38%,0.44%,1.80,3816.33,4.73,21.07,2.83%,18042486,10/29/2020 8:30:00 AM,22.29,7/8/2005,21.07,0.00%
4469,"MPWR","Monolithic Power Systems, Inc.","Technology","Semiconductors","USA",17208.75,116.20,71.01,4.65,22.12,19.05,31.20,142.46,0.52%,52.00%,3.33,1.40%,10.22%,22.10%,25.00%,17.30%,83.70%,53.70%,44.97,44.13,4.60%,-15.13%,95.80%,-0.07%,2.45%,2.29,14.70%,18.40%,13.00%,5.20,4.20,0.00,0.00,55.10%,19.20%,19.80%,5.78%,19.76%,27.86%,56.27%,116.77%,5.78%,0.93,12.91,4.39%,3.37%,11.94%,17.60%,48.38%,1.36%,30.79%,1.36%,197.73%,71.12,0.11%,1.50%,1.90,472.61,0.87,387.41,1.62%,413078,10/29/2020 4:30:00 PM,350.78,11/19/2004,387.41,0.00%
4470,"MPX","Marine Products Corporation","Consumer Cyclical","Recreational Vehicles","USA",525.10,32.79,18.70,3.28,2.42,6.26,,40.39,2.11%,81.50%,0.46,-2.00%,50.00%,27.60%,10.00%,11.30%,-16.70%,-4.70%,33.21,8.20,67.80%,0.00%,15.40%,7.38%,3.74%,9.81,14.70%,20.90%,36.20%,3.30,1.60,0.00,0.00,21.50%,9.30%,7.50%,4.20%,-6.54%,-12.22%,11.91%,8.08%,4.20%,1.08,0.80,5.44%,5.13%,-3.19%,-5.87%,8.10%,-20.26%,7.45%,-32.84%,124.31%,45.58,-3.44%,0.84%,3.00,31.27,0.85,15.15,-2.63%,26484,10/28/2020 8:30:00 AM,17.00,2/28/2001,15.15,0.00%
4471,"MQT","BlackRock MuniYield Quality Fund II, Inc.","Financial","Closed-End Fund - Debt","USA",314.01,,,,15.60,1.07,,,4.67%,,-0.22,,,,,,,-6.00%,22.56,,,,26.92%,,,0.76,,,,,,,,,,,-0.43%,0.29%,4.43%,6.59%,5.77%,-0.43%,,0.18,1.31%,1.26%,0.24%,2.38%,7.31%,-2.66%,7.08%,-2.66%,49.70%,55.06,0.29%,0.00%,,35.87,0.54,13.92,0.29%,19237,,,9/21/1992,13.91,-0.07%
4472,"MQY","BlackRock MuniYield Quality Fund, Inc.","Financial","Closed-End Fund - Debt","USA",507.73,,,,16.24,1.12,,,4.60%,,-0.23,,,,,,,-4.70%,30.72,,,,17.07%,,,2.19,,,,,,,,,,,0.18%,-0.36%,1.73%,5.02%,9.18%,0.18%,,0.23,1.12%,1.21%,0.01%,0.63%,5.70%,-4.66%,5.69%,-6.29%,48.12%,50.71,0.43%,0.49%,,44.81,0.93,16.53,0.92%,41739,,,7/20/1992,,
4473,"MRAM","Everspin Technologies, Inc.","Technology","Semiconductors","USA",101.08,,,,2.42,5.60,7.27,,,,-0.54,21.90%,100.00%,-0.80%,20.00%,8.50%,2.80%,9.80%,18.94,17.93,0.40%,-1.30%,51.50%,-2.06%,1.59%,1.26,-28.90%,-52.10%,-54.80%,2.90,2.30,0.24,0.44,43.30%,-22.70%,-24.00%,15.65%,0.38%,-22.34%,-26.11%,0.57%,15.65%,1.66,0.29,5.46%,6.18%,9.51%,-6.22%,-6.58%,-35.04%,23.72%,-40.95%,204.00%,56.30,-1.85%,5.04%,1.50,224.87,1.14,5.32,3.10%,256107,11/5/2020 4:30:00 PM,8.00,10/7/2016,5.32,0.00%
4474,"MRC","MRC Global Inc.","Energy","Oil & Gas Equipment & Services","USA",599.40,,,,0.22,1.73,14.99,2.20,,,-3.79,-51.10%,66.70%,-29.10%,15.00%,-9.20%,-120.30%,-37.90%,82.10,78.75,0.30%,0.00%,,0.17%,5.41%,8.74,-15.30%,-65.10%,6.90%,2.40,1.00,1.17,1.18,18.40%,-9.70%,-11.50%,10.11%,11.79%,57.33%,36.96%,-46.32%,10.11%,2.54,0.39,7.38%,5.03%,9.13%,22.48%,33.02%,-3.31%,83.88%,-47.52%,120.54%,61.58,2.67%,1.57%,2.20,487.51,0.82,7.30,4.29%,398828,10/28/2020 4:30:00 PM,7.11,4/12/2012,7.25,-0.68%
4475,"MRCC","Monroe Capital Corporation","Financial","Mortgage Finance","USA",184.91,,8.35,,2.76,0.80,,,11.52%,,-0.16,2.80%,-28.80%,-3.81%,5.00%,,315.70%,-22.80%,21.30,,2.91%,-1.48%,23.03%,,,1.53,,,,,,,,,,,8.09%,-7.66%,24.36%,36.48%,-21.94%,8.09%,,0.29,3.51%,3.28%,3.29%,7.97%,18.85%,-8.58%,36.69%,-28.23%,143.82%,61.84,2.24%,0.00%,2.20,117.37,0.55,8.68,2.24%,64338,11/4/2020 4:30:00 PM,8.38,10/25/2012,,
4476,"MRCY","Mercury Systems, Inc.","Industrials","Aerospace & Defense","USA",4451.32,53.54,30.89,2.03,5.40,3.11,18.62,64.42,,0.00%,1.49,61.30%,13.33%,28.80%,26.40%,27.70%,-18.30%,16.00%,56.00,54.94,1.80%,-10.05%,98.40%,0.05%,1.81%,3.43,5.00%,6.00%,5.90%,4.60,3.20,0.00,0.00,44.40%,11.10%,10.00%,-9.35%,-1.02%,3.99%,9.19%,8.70%,-9.35%,0.99,2.89,4.55%,3.48%,-4.86%,4.71%,2.56%,-10.26%,20.95%,-17.09%,52.81%,45.45,-0.26%,0.68%,1.70,290.57,1.63,79.83,0.42%,472723,11/3/2020 4:30:00 PM,92.60,1/30/1998,79.83,0.00%
4477,"MREO","Mereo BioPharma Group plc","Healthcare","Biotechnology","United Kingdom",235.74,,,,,,,,,,,,,,,,,,67.74,20.61,0.77%,0.00%,21.62%,,7.87%,0.82,,,,,,,,,,,-2.79%,69.76%,51.30%,16.00%,52.43%,-2.79%,,0.27,6.53%,10.60%,15.50%,32.94%,45.73%,-18.12%,83.16%,-18.12%,404.35%,69.13,-1.97%,2.01%,1.00,1981.38,0.23,3.48,0.00%,450934,,,4/24/2019,3.51,0.86%
4478,"MRIN","Marin Software Incorporated","Technology","Software - Application","USA",19.45,,,,0.57,1.36,2.43,,,,-1.75,72.70%,,22.10%,20.00%,-13.20%,-17.60%,-41.90%,9.02,7.39,4.83%,-4.08%,21.50%,2.31%,0.75%,0.01,-31.00%,-75.30%,-67.60%,1.00,1.00,0.12,0.31,43.80%,-41.70%,-35.30%,3.96%,0.00%,57.89%,55.56%,36.36%,3.96%,-0.04,0.14,5.59%,7.35%,5.25%,0.01%,30.27%,-41.67%,25.75%,-63.16%,172.73%,53.93,-0.47%,3.18%,,5809.11,0.13,2.10,2.69%,782361,11/5/2020 4:30:00 PM,2.00,3/22/2013,2.10,0.00%
