"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
2983,"GSP","iPath S&P GSCI Total Return Index ETN","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01%,5.75%,20.69%,24.98%,-30.63%,-30.12%,,0.15,0.64%,1.00%,3.64%,10.02%,22.73%,-0.45%,25.55%,-31.37%,107.39%,67.47,0.46%,0.18%,,8.40,1.27,10.95,0.64%,10652,,,6/7/2006,10.98,0.27%
2984,"GSS","Golden Star Resources Ltd.","Basic Materials","Gold","Canada",477.15,,5.35,,1.77,,9.88,144.59,,,-0.61,-187.80%,93.22%,15.20%,10.00%,-4.20%,-541.90%,6.80%,110.30,72.61,34.91%,0.00%,61.40%,-5.24%,2.18%,4.31,-15.90%,-142.80%,-49.60%,0.80,0.50,,,38.70%,26.60%,-21.40%,-3.17%,-3.94%,-16.44%,26.21%,-2.40%,-3.94%,0.51,0.18,3.34%,4.70%,-4.68%,-5.96%,5.58%,-15.58%,8.06%,-28.05%,102.16%,44.38,2.47%,-0.27%,2.00,367.86,0.38,3.74,2.19%,139863,10/28/2020 4:30:00 PM,6.10,9/1/1993,3.74,0.00%
2985,"GSSC","Goldman Sachs ActiveBeta U.S. Small Cap Equity ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56%,5.03%,27.95%,33.85%,13.70%,13.63%,,0.77,0.99%,1.35%,2.27%,9.76%,29.56%,-1.65%,27.20%,-1.65%,102.08%,65.68,0.46%,0.73%,,26.61,0.80,54.34,1.19%,21410,,,6/29/2017,,
2986,"GSST","Goldman Sachs Access Ultra Short Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02%,0.00%,0.00%,0.40%,0.59%,0.58%,,0.06,0.06%,0.16%,-0.05%,-0.01%,0.59%,-0.35%,1.87%,-3.13%,4.85%,43.44,-0.02%,-0.02%,,43.34,0.67,50.77,-0.04%,28822,,,4/17/2019,,
2987,"GSUM","Gridsum Holding Inc.","Technology","Software - Application","China",55.57,,,,1.11,,34.73,,,,-1.93,5.90%,,-43.40%,,21.30%,-3.10%,120.40%,34.62,21.24,15.38%,0.00%,24.50%,-1.18%,0.53%,0.29,-57.00%,136.00%,-754.50%,0.30,0.30,,,74.30%,,,1.07%,-5.94%,36.75%,132.41%,36.75%,33.39%,1.49,0.04,2.36%,2.07%,-1.59%,-4.59%,51.35%,-9.14%,2.50%,-12.77%,591.98%,43.96,1.86%,-1.06%,,391.01,0.18,1.64,0.78%,71291,,,9/23/2016,,
2988,"GSV","Gold Standard Ventures Corp","Basic Materials","Gold","Canada",227.86,,,,,1.15,,,,,-0.03,-25.00%,,,5.00%,,,,315.16,273.72,8.17%,0.00%,38.38%,,1.52%,6.53,,,,,,,,,,,-7.75%,8.72%,-7.90%,-10.91%,-14.96%,-15.54%,,0.04,5.66%,5.48%,-3.61%,1.22%,-0.99%,-13.13%,15.92%,-36.75%,165.76%,46.96,-0.28%,0.00%,2.00,634.99,0.78,0.72,-0.28%,497006,,,2/1/2006,,
2989,"GSX","GSX Techedu Inc.","Consumer Defensive","Education & Training Services","China",11504.10,,,,12.86,120.69,47.77,,,,-0.39,-535.30%,33.80%,,15.86%,,,252.90%,238.40,127.26,,,64.40%,9.35%,33.55%,10.67,-14.60%,-44.40%,12.80%,0.70,0.70,0.00,0.00,77.10%,-11.80%,-10.40%,-8.17%,-20.31%,-46.06%,-15.50%,137.09%,131.88%,,3.78,6.44%,5.72%,-11.31%,-20.76%,-20.55%,-53.56%,4.33%,-62.98%,149.67%,34.54,0.61%,2.90%,3.20,3999.41,0.64,52.48,3.53%,2543154,11/20/2020 8:30:00 AM,66.67,6/6/2019,52.48,0.00%
2990,"GSY","Invesco Ultra Short Duration ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02%,0.00%,0.08%,0.24%,0.40%,0.36%,,0.02,0.03%,0.04%,0.00%,0.01%,0.51%,-0.06%,0.10%,-0.06%,7.87%,50.39,-0.04%,0.04%,,519.65,1.04,50.56,0.00%,543028,,,2/12/2008,50.58,0.04%
2991,"GT","The Goodyear Tire & Rubber Company","Consumer Cyclical","Auto Parts","USA",2432.59,,12.32,,0.20,0.84,2.30,7.22,,,-7.31,-145.50%,149.10%,-16.60%,4.90%,-4.10%,-102.30%,-8.90%,234.00,232.59,0.29%,0.00%,83.20%,-1.24%,3.59%,2.40,-10.40%,-50.40%,-0.20%,1.20,0.70,2.00,2.32,15.60%,-7.90%,-13.80%,0.24%,-5.80%,35.19%,15.32%,-32.27%,-33.69%,2.17,0.43,3.49%,3.68%,0.70%,3.89%,20.97%,-7.00%,29.95%,-32.25%,159.90%,53.10,3.30%,-0.24%,2.40,3484.85,0.76,10.63,3.05%,2660644,10/30/2020 8:30:00 AM,11.69,8/5/1927,10.64,0.09%
2992,"GTE","Gran Tierra Energy Inc.","Energy","Oil & Gas E&P","Canada",131.05,,,,0.44,0.42,2.40,3.11,,,-1.92,-57.20%,,17.10%,10.00%,0.40%,-279.20%,-59.90%,366.98,359.90,1.40%,-77.95%,45.50%,-5.21%,0.20%,0.14,-43.70%,-111.20%,2.90%,1.70,1.70,2.58,2.59,51.20%,,,3.26%,14.25%,47.08%,0.52%,-71.71%,-73.02%,2.22,0.03,7.67%,9.68%,4.05%,30.94%,24.13%,-20.79%,100.61%,-73.80%,103.66%,58.51,3.29%,0.57%,,4978.05,1.01,0.36,3.88%,5021254,11/2/2020 4:30:00 PM,,11/14/2005,,
2993,"GTEC","Greenland Technologies Holding Corporation","Industrials","Specialty Industrial Machinery","China",74.85,,,,1.36,1.70,7.20,,,,,336.00%,,0.00%,14.00%,,110.60%,38.20%,10.02,1.18,1.30%,0.00%,0.50%,280.44%,11.15%,0.03,,,7.50%,0.90,0.70,0.01,0.93,,,,-17.41%,24.53%,205.04%,214.29%,49.64%,45.20%,,0.86,7.07%,10.79%,-0.94%,41.41%,136.84%,-32.98%,331.64%,-32.98%,582.14%,54.10,5.23%,0.00%,1.00,4789.13,0.02,7.64,5.23%,102684,11/23/2020 4:30:00 PM,,8/8/2018,7.64,0.00%
2994,"GTES","Gates Industrial Corporation plc","Industrials","Specialty Industrial Machinery","USA",3719.26,50.04,14.14,22.75,1.37,1.43,5.53,13.74,,0.00%,0.26,184.40%,29.43%,56.30%,2.20%,0.30%,17.40%,-4.60%,290.77,290.23,0.19%,0.00%,,-0.70%,0.04%,0.76,1.00%,2.90%,15.00%,3.10,2.40,1.13,1.15,36.50%,7.10%,2.70%,-2.06%,-4.12%,15.09%,24.61%,-6.70%,-6.90%,,0.39,2.61%,2.88%,-2.36%,1.30%,20.14%,-7.76%,16.94%,-10.21%,136.90%,46.50,0.31%,-0.08%,2.10,151.03,0.56,12.84,0.23%,85097,11/3/2020 8:30:00 AM,15.44,1/25/2018,12.84,0.00%
2995,"GTH","Genetron Holdings Limited","Healthcare","Diagnostics & Research","China",1139.44,,,,18.93,1.35,3.99,,,,-16.20,-32.40%,44.70%,,,,93.00%,-49.20%,29.48,3.20,,,20.60%,-5.42%,15.71%,1.55,,,-77.60%,5.70,5.70,0.02,0.06,56.40%,-67.20%,,-2.79%,-5.97%,33.09%,6.96%,,-19.31%,,0.65,3.63%,4.85%,-4.18%,5.04%,1.72%,-11.36%,38.26%,-28.18%,40.86%,48.05,-1.85%,0.39%,1.50,323.65,1.45,12.72,-1.47%,469207,11/9/2020 8:30:00 AM,19.53,6/19/2020,,
2996,"GTHX","G1 Therapeutics, Inc.","Healthcare","Biotechnology","USA",708.27,,,,24.68,3.49,2.97,,,,-2.90,-27.60%,-38.70%,-65.60%,,,64.40%,,38.01,33.96,0.70%,-10.79%,95.50%,2.34%,21.66%,5.99,-41.50%,-49.40%,,7.50,7.50,0.10,0.10,,,,-8.00%,27.06%,52.43%,-25.10%,-31.25%,-31.25%,2.46,1.25,4.73%,7.84%,-4.67%,20.41%,17.62%,-12.35%,70.77%,-33.12%,109.77%,52.64,1.21%,0.39%,1.70,1227.82,0.35,18.46,1.60%,432945,11/4/2020 4:30:00 PM,,5/17/2017,18.46,0.00%
2997,"GTIM","Good Times Restaurants Inc.","Consumer Cyclical","Restaurants","USA",27.47,,,,0.25,2.35,2.39,4.74,,,-1.11,-169.30%,,-40.18%,30.00%,20.10%,136.30%,-1.00%,12.60,9.33,18.20%,5.68%,9.50%,0.89%,0.35%,0.53,-13.40%,-86.80%,-39.10%,0.70,0.70,0.80,1.25,20.50%,-10.90%,-12.70%,17.43%,67.27%,80.28%,108.13%,61.01%,61.01%,2.10,0.24,15.28%,10.46%,42.41%,73.66%,126.70%,-9.62%,154.78%,-9.62%,551.11%,69.57,9.74%,4.30%,2.00,61.15,3.93,2.93,14.45%,240589,12/15/2020 4:30:00 PM,,6/22/1990,,
2998,"GTIP","Goldman Sachs Access Inflation Protected USD Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11%,0.85%,0.44%,3.62%,9.18%,9.33%,,0.11,0.12%,0.16%,0.36%,1.00%,2.84%,-0.12%,2.41%,-0.12%,16.21%,68.61,0.12%,-0.07%,,9.55,0.21,57.26,0.05%,1975,,,10/4/2018,,
2999,"GTLS","Chart Industries, Inc.","Industrials","Specialty Industrial Machinery","USA",4197.50,94.57,34.94,6.03,3.48,3.17,34.78,41.64,,0.00%,1.22,-15.00%,32.27%,-13.10%,15.69%,1.70%,15.50%,-19.20%,36.06,35.97,0.40%,-6.25%,,0.21%,10.67%,9.07,2.40%,4.70%,3.70%,2.10,1.40,0.54,0.55,27.90%,7.70%,4.90%,-1.34%,7.59%,66.72%,138.34%,70.73%,71.24%,1.79,4.51,3.04%,4.17%,5.54%,19.09%,89.11%,-2.81%,49.71%,-2.81%,698.47%,63.01,2.63%,0.98%,1.90,423.25,0.48,119.77,3.63%,202530,10/22/2020 8:30:00 AM,119.18,7/26/2006,119.77,0.00%
3000,"GTN","Gray Television, Inc.","Communication Services","Broadcasting","USA",1685.63,7.56,10.26,0.20,0.78,1.07,3.61,3.30,,0.00%,2.33,-46.50%,-47.49%,9.10%,36.90%,33.10%,149.30%,16.80%,95.00,86.79,1.20%,-6.83%,87.00%,-2.94%,2.97%,2.99,3.20%,15.20%,7.80%,2.70,2.70,2.37,0.00,37.00%,26.80%,10.50%,5.45%,-1.89%,27.61%,26.24%,-17.32%,-17.86%,2.07,0.56,2.99%,2.97%,-0.49%,9.86%,26.27%,-7.53%,50.06%,-22.24%,110.32%,55.22,0.90%,0.97%,1.60,861.47,0.48,17.94,1.87%,411267,11/5/2020 8:30:00 AM,23.13,9/24/1996,17.94,0.00%
3001,"GTO","Invesco Total Return Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16%,0.26%,1.26%,2.74%,8.15%,8.27%,,0.19,0.26%,0.33%,0.32%,0.86%,3.26%,-0.42%,2.11%,-4.56%,21.69%,61.72,0.10%,0.05%,,72.23,0.94,57.67,0.16%,67755,,,2/10/2016,57.67,0.00%
3002,"GTS","Triple-S Management Corporation","Healthcare","Healthcare Plans","USA",514.42,9.27,,0.93,0.15,0.49,3.97,3.39,,0.00%,2.33,251.50%,,11.60%,10.00%,7.80%,74.20%,14.00%,23.07,22.48,0.50%,-0.46%,92.50%,-4.33%,4.02%,9.52,1.80%,5.60%,9.80%,,,0.05,0.13,,2.60%,1.50%,1.27%,-5.52%,20.65%,13.35%,15.29%,16.60%,0.75,0.73,2.70%,3.31%,-4.26%,-1.35%,14.27%,-13.36%,18.10%,-13.36%,134.39%,44.59,-1.38%,0.65%,,95.01,0.79,21.40,-0.74%,75283,11/6/2020 8:30:00 AM,19.00,12/7/2007,21.40,0.00%
3003,"GTT","GTT Communications, Inc.","Communication Services","Telecom Services","USA",214.69,,,,0.13,1.06,2.02,1.51,,,-2.85,60.80%,45.10%,-17.20%,25.00%,52.80%,-197.60%,-5.70%,57.26,42.59,5.20%,0.00%,74.70%,-2.86%,20.03%,15.81,-3.40%,-58.00%,3.40%,0.60,0.60,16.59,16.77,44.90%,5.40%,-9.50%,4.29%,-8.75%,-27.58%,-55.27%,-65.70%,-67.84%,1.69,0.40,11.51%,11.06%,-13.59%,-13.57%,-45.25%,-33.33%,6.51%,-77.17%,6.51%,40.77,-1.91%,0.55%,3.00,539.50,1.40,3.60,-1.37%,755774,,,5/19/2005,3.60,0.00%
3004,"GTY","Getty Realty Corp.","Real Estate","REIT - Retail","USA",1174.68,23.91,21.92,,8.03,1.89,20.15,103.04,5.65%,128.00%,1.16,1.50%,10.24%,14.60%,,7.10%,-3.20%,4.10%,42.23,36.24,0.30%,0.00%,68.20%,-1.25%,1.12%,2.59,3.80%,8.00%,6.20%,,,0.91,0.91,83.80%,49.80%,32.90%,-3.60%,-3.70%,7.14%,-6.94%,-14.88%,-15.97%,0.77,0.76,3.15%,2.51%,-3.94%,-1.53%,0.83%,-8.96%,10.98%,-16.21%,68.70%,40.63,-0.40%,0.33%,2.20,157.47,0.59,27.60,-0.07%,93296,10/21/2020 4:30:00 PM,34.00,12/11/1980,27.60,0.00%
3005,"GTYH","GTY Technology Holdings Inc.","Technology","Software - Application","USA",256.21,,,,5.51,0.84,41.32,,,,-1.29,-13.00%,38.50%,,,,10.70%,43.20%,53.84,53.57,1.90%,3.18%,37.40%,-4.65%,2.04%,11.01,-15.80%,-21.50%,-29.90%,0.50,0.50,0.01,0.05,60.50%,,,1.67%,25.19%,84.47%,16.93%,-13.19%,-17.32%,0.29,0.36,8.22%,7.17%,21.58%,43.11%,44.68%,-4.43%,115.83%,-29.90%,139.81%,68.36,6.37%,0.00%,2.00,99.39,1.32,5.18,6.37%,130830,11/5/2020 8:30:00 AM,8.00,11/18/2016,5.18,0.00%
3006,"GUNR","FlexShares Morningstar Global Upstream Natural Resources Index Fund","Financial","Exchange Traded Fund","USA",,,,,,,,,3.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12%,2.27%,17.44%,17.40%,-2.67%,-3.22%,,0.48,0.97%,1.19%,0.55%,7.52%,16.71%,-1.95%,25.01%,-3.02%,75.08%,59.61,0.55%,0.34%,,660.91,0.56,32.74,0.89%,369311,,,9/22/2011,,
3007,"GURE","Gulf Resources, Inc.","Basic Materials","Specialty Chemicals","China",41.74,,,,2.54,0.15,0.44,,,,-1.66,63.50%,,-26.20%,19.00%,-37.80%,77.80%,133.30%,9.57,6.42,3.60%,0.00%,6.00%,0.66%,0.01%,0.06,-5.80%,-6.10%,-9.80%,21.30,21.30,0.01,0.01,22.60%,,-96.50%,-2.37%,-10.43%,-17.43%,-22.99%,61.57%,61.54%,0.46,0.22,2.39%,5.49%,-6.03%,-11.78%,-15.46%,-23.32%,2.75%,-35.93%,64.40%,35.11,0.24%,-0.49%,,12.06,1.46,4.11,-0.24%,17570,,,5/13/2003,4.08,-0.73%
3008,"GURU","Global X Guru Index ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.83%,3.02%,18.26%,30.49%,23.75%,23.61%,,0.53,1.06%,1.05%,-0.83%,4.73%,21.75%,-3.38%,18.83%,-3.38%,95.51%,53.03,0.16%,-1.36%,,4.77,0.75,43.99,-1.20%,3553,,,6/5/2012,43.75,-0.55%
3009,"GUSH","Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 2X Shares","Financial","Exchange Traded Fund","USA",,,,,,,,,15.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.54%,-3.11%,68.35%,7.14%,-97.37%,-97.49%,,3.24,6.65%,8.79%,0.29%,24.74%,26.26%,-14.15%,125.14%,-97.55%,220.11%,54.60,6.85%,0.11%,,3482.25,0.84,39.31,6.97%,2939585,,,5/29/2015,39.15,-0.41%
3010,"GUT","The Gabelli Utility Trust","Financial","Closed-End Fund - Equity","USA",441.57,,,,45.67,2.06,,,7.46%,,-0.55,,,,,,,-15.50%,54.92,,1.29%,0.00%,7.69%,,,5.73,,,,,,,,,,,1.01%,5.10%,6.07%,11.67%,3.61%,3.47%,,0.13,1.20%,1.74%,2.53%,4.47%,10.51%,0.62%,8.00%,-1.82%,80.00%,61.71,1.12%,-0.37%,,98.87,1.23,8.10,0.75%,121807,,,6/29/1999,,
3011,"GV","The Goldfield Corporation","Industrials","Engineering & Construction","USA",171.43,21.47,,,0.93,2.41,8.32,,,0.00%,0.33,38.60%,,123.70%,,12.90%,-6.20%,8.30%,24.52,19.96,0.60%,0.00%,38.30%,1.55%,0.18%,0.12,5.40%,11.60%,8.10%,2.10,,0.37,0.57,18.70%,6.40%,4.30%,0.29%,0.43%,67.06%,88.68%,92.84%,97.18%,1.78,0.10,0.17%,0.22%,0.42%,23.96%,65.95%,0.14%,74.81%,0.14%,210.18%,81.03,0.14%,0.00%,,302.48,0.00,7.01,0.14%,1000,11/4/2020 4:30:00 PM,,7/2/1962,,
3012,"GVA","Granite Construction Incorporated","Industrials","Engineering & Construction","USA",1252.67,,16.05,,0.37,1.03,,,1.94%,,-2.26,,,-3.47%,7.00%,,-63.20%,3.10%,46.74,46.21,1.05%,0.00%,97.91%,,9.83%,11.06,,,,,,,,,,,-0.26%,5.14%,51.07%,40.02%,-2.47%,-3.14%,,0.99,2.51%,3.80%,1.68%,13.99%,42.57%,-3.83%,49.88%,-5.54%,204.38%,59.98,1.01%,0.07%,3.00,410.46,0.50,27.09,1.08%,205863,,17.75,4/20/1990,27.09,0.00%
3013,"GVAL","Cambria Global Value ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02%,7.77%,26.40%,22.23%,-9.93%,-10.08%,,0.27,0.86%,0.96%,2.92%,12.31%,21.52%,-0.65%,35.73%,-12.05%,56.68%,71.25,-0.09%,-0.14%,,21.87,0.51,21.45,-0.23%,11171,,,3/12/2014,,
3014,"GVI","iShares Intermediate Government/Credit Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18%,0.01%,-0.23%,-0.14%,4.18%,4.34%,,0.35,0.33%,0.32%,0.15%,0.16%,0.46%,-0.34%,0.68%,-0.83%,14.02%,58.26,0.30%,-0.26%,,69.46,0.94,117.60,0.04%,65293,,,1/11/2007,117.59,-0.01%
3015,"GVIP","Goldman Sachs Hedge Industry VIP ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58%,4.70%,17.66%,37.71%,43.35%,42.75%,,0.89,0.59%,0.95%,2.33%,7.88%,28.26%,0.03%,23.19%,0.03%,118.14%,72.38,0.12%,0.43%,,9.32,0.48,91.03,0.55%,4429,,,11/3/2016,90.99,-0.04%
3016,"GVP","GSE Systems, Inc.","Technology","Software - Application","USA",27.68,,22.67,,0.44,2.43,3.59,4.61,,,-0.77,-34.30%,112.80%,-8.00%,,17.20%,47.40%,-35.50%,20.56,16.26,5.50%,19.80%,52.90%,-1.98%,0.05%,0.04,-30.80%,-109.30%,-34.10%,1.10,1.10,0.84,1.19,25.70%,-16.50%,-25.20%,-3.55%,12.40%,29.52%,34.65%,-26.09%,-17.58%,1.65,0.11,8.03%,8.84%,4.56%,17.95%,28.62%,-21.18%,37.78%,-30.93%,55.81%,56.33,-2.19%,0.74%,2.00,200.61,0.79,1.34,-1.47%,158937,11/16/2020 4:30:00 PM,1.50,7/27/1995,,
3017,"GWAC","Good Works Acquisition Corp.","Financial","Shell Companies","USA",214.57,,,,,,,,,,,,,,,,,,21.48,,3.27%,-3.56%,,,,0.03,,,,,,,,,,,0.91%,,,,,1.94%,,0.11,1.88%,,0.93%,0.93%,0.93%,-5.03%,3.09%,-5.03%,3.09%,,0.00%,0.10%,,141.02,0.52,10.00,0.10%,72968,,,12/7/2020,,
3018,"GWB","Great Western Bancorp, Inc.","Financial","Banks - Regional","USA",1098.17,,10.70,,2.22,0.95,2.54,32.39,0.20%,,-12.18,-518.80%,21.64%,-53.30%,3.70%,6.30%,-77.20%,-15.80%,55.08,54.75,0.20%,39.96%,,-0.02%,1.80%,2.67,-5.40%,-50.50%,30.40%,,,0.09,0.09,,61.00%,,2.96%,16.74%,62.37%,46.44%,-42.05%,-42.00%,1.30,0.90,4.87%,4.18%,5.99%,20.59%,31.51%,-2.76%,63.87%,-41.79%,87.94%,61.53,1.39%,-0.10%,2.60,368.72,0.94,20.41,1.29%,346637,10/28/2020 8:30:00 AM,18.86,10/15/2014,20.41,0.00%
3019,"GWGH","GWG Holdings, Inc.","Financial","Insurance - Life","USA",232.61,,,,1.53,,2.48,,,0.00%,-0.61,111.60%,,32.50%,20.00%,24.80%,-198.80%,28.40%,30.59,3.18,0.10%,0.00%,5.00%,1.84%,2.70%,6.93,0.70%,42.30%,-1.30%,,,,,,-14.90%,16.30%,-0.57%,-9.44%,-18.13%,-8.74%,-26.85%,-28.72%,-0.13,0.41,7.16%,5.69%,-5.42%,-10.88%,-15.11%,-24.62%,5.38%,-34.67%,5.54%,37.95,-0.29%,-1.71%,2.00,12.37,0.62,6.86,-2.00%,7650,,,9/25/2014,,
3020,"GWPH","GW Pharmaceuticals plc","Healthcare","Drug Manufacturers - General","United Kingdom",3600.13,,273.60,,7.38,4.91,7.50,,,,-1.73,97.60%,122.70%,19.00%,,59.60%,12.40%,50.70%,31.36,30.87,0.64%,-87.83%,84.40%,2.32%,10.66%,8.41,-6.10%,-7.50%,-15.90%,5.10,4.30,0.02,0.02,92.90%,-10.00%,-11.00%,-5.36%,-11.41%,17.47%,-6.36%,12.65%,9.90%,2.20,4.94,3.93%,4.35%,-6.17%,0.26%,3.79%,-19.38%,33.34%,-19.38%,70.77%,43.49,0.94%,0.09%,1.80,391.18,0.48,116.09,1.03%,188818,11/3/2020 8:30:00 AM,184.00,5/1/2013,116.09,0.00%
3021,"GWRE","Guidewire Software, Inc.","Technology","Software - Application","USA",10745.89,,389.45,,14.23,6.40,9.34,105.56,,,-0.32,-193.90%,48.86%,-30.10%,,14.30%,-32.70%,8.20%,83.61,79.12,0.10%,-61.28%,,-1.59%,4.11%,5.32,-1.40%,-2.00%,-1.00%,7.30,7.30,0.20,0.20,53.90%,-4.10%,-4.30%,1.22%,3.46%,20.31%,14.53%,15.99%,15.66%,1.36,2.89,1.90%,2.35%,2.02%,11.47%,21.09%,-1.16%,36.53%,-1.16%,79.02%,63.40,0.08%,0.94%,2.50,611.48,0.41,128.25,1.02%,248813,12/8/2020 4:30:00 PM,129.50,1/25/2012,128.25,0.00%
3022,"GWRS","Global Water Resources, Inc.","Utilities","Utilities - Regulated Water","USA",340.51,303.06,148.50,20.20,9.06,9.90,18.81,,1.95%,590.40%,0.05,-31.70%,66.67%,-50.10%,15.00%,1.70%,2.90%,9.10%,22.59,10.71,0.90%,0.84%,35.10%,-11.52%,1.02%,3.16,0.40%,3.50%,4.20%,2.30,2.30,3.39,3.39,99.00%,19.70%,3.00%,-0.54%,13.45%,35.00%,40.89%,12.16%,12.93%,0.58,0.67,6.32%,4.57%,4.17%,17.62%,34.74%,-6.17%,44.76%,-6.17%,78.61%,60.93,1.54%,0.81%,,34.43,0.33,15.20,2.36%,11450,11/6/2020 8:30:00 AM,,4/28/2016,15.08,-0.79%
3023,"GWW","W.W. Grainger, Inc.","Industrials","Industrial Distribution","USA",21598.06,34.80,22.14,6.01,1.85,10.24,25.14,41.78,1.50%,49.80%,11.70,12.10%,12.59%,6.30%,5.80%,2.90%,3.90%,2.40%,53.60,46.34,0.30%,-45.00%,73.60%,0.21%,1.57%,2.36,9.30%,32.60%,23.30%,3.00,1.70,1.12,1.13,36.70%,7.90%,5.40%,-1.09%,-1.76%,15.68%,29.64%,20.41%,20.31%,1.16,8.27,1.87%,1.84%,-0.28%,2.69%,21.05%,-4.92%,17.92%,-4.92%,102.80%,50.56,-0.08%,-0.03%,2.70,306.89,0.58,406.83,-0.11%,176852,10/22/2020 8:30:00 AM,392.53,6/23/1971,406.83,0.00%
3024,"GWX","SPDR S&P International Small Cap ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91%,4.08%,16.12%,28.78%,11.31%,10.55%,,0.40,0.70%,0.84%,2.77%,8.24%,23.53%,0.14%,21.17%,0.14%,87.15%,70.47,0.31%,0.60%,,54.47,0.49,35.54,0.91%,26588,,,4/26/2007,35.50,-0.11%
3025,"GXC","SPDR S&P China ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.93%,-3.43%,9.53%,21.33%,24.44%,24.01%,,1.78,0.89%,0.92%,1.39%,1.62%,15.19%,-4.09%,5.63%,-4.09%,62.16%,55.40,0.17%,1.89%,,81.10,0.70,129.92,2.06%,56749,,,3/23/2007,129.92,0.00%
3026,"GXF","Global X FTSE Nordic Region ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54%,3.18%,12.13%,29.15%,26.60%,26.87%,,0.35,0.82%,1.05%,1.33%,5.23%,19.79%,-1.65%,18.75%,-1.65%,80.86%,62.02,-1.01%,-0.02%,,9.35,2.73,27.49,-1.03%,25481,,,8/19/2009,27.51,0.07%
3027,"GXG","Global X MSCI Colombia ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,3.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70%,17.48%,40.02%,43.75%,-17.11%,-17.11%,,0.74,1.50%,2.34%,3.53%,17.02%,33.15%,-2.83%,43.37%,-19.41%,101.77%,68.88,0.14%,-0.80%,,10.56,0.38,32.44,-0.66%,3963,,,2/9/2009,,
3028,"GXTG","Global X Thematic Growth ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.71%,4.97%,29.41%,40.46%,66.50%,60.71%,,0.82,1.79%,1.84%,1.15%,10.01%,35.26%,-3.49%,29.66%,-3.49%,142.45%,61.65,0.93%,0.06%,,8.55,0.83,44.30,0.98%,7140,,,11/4/2019,,
