"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
3911,"KLR","Kaleyra, Inc.","Communication Services","Telecom Services","Italy",281.75,,,,2.03,,7.70,,,,,-77.20%,81.70%,,,,-12.90%,8.30%,28.33,14.84,7.90%,0.00%,29.40%,22.48%,6.27%,5.54,,,-65.20%,1.10,1.10,,,,,,0.41%,13.14%,35.99%,114.29%,19.13%,0.41%,,0.76,8.14%,7.33%,4.19%,17.43%,43.99%,-10.56%,57.67%,-10.56%,158.92%,59.56,-1.22%,0.61%,1.60,167.85,4.86,9.84,-0.62%,46726,11/9/2020 8:30:00 AM,13.10,1/17/2018,,
3912,"KLXE","KLX Energy Services Holdings, Inc.","Energy","Oil & Gas Equipment & Services","USA",65.77,,,,0.23,1.09,0.82,,,,-66.67,-964.60%,55.50%,,,,70.60%,-47.30%,8.40,5.15,0.60%,-14.02%,29.10%,1.02%,9.85%,4.61,-71.70%,-241.30%,-12.10%,2.00,1.80,3.94,3.94,-11.70%,,,24.46%,-5.19%,57.34%,-11.16%,-73.16%,24.46%,,0.66,9.31%,9.17%,10.36%,24.16%,9.48%,-16.51%,110.90%,-74.00%,211.49%,60.68,-0.82%,-1.37%,2.50,110.06,0.18,7.87,-2.18%,1107,12/7/2020 4:30:00 PM,9.25,8/29/2018,,
3913,"KMB","Kimberly-Clark Corporation","Consumer Defensive","Household & Personal Products","USA",44761.51,19.16,16.85,3.09,2.37,134.45,29.49,41.10,3.25%,60.70%,6.88,42.90%,2.06%,9.80%,6.20%,-1.30%,-28.90%,0.90%,341.00,338.99,0.34%,-1.50%,75.50%,0.05%,2.10%,3.32,14.80%,,30.60%,1.00,0.70,23.52,25.07,37.30%,17.10%,12.50%,-2.28%,-3.52%,-12.34%,-8.01%,-5.52%,-2.28%,0.54,2.11,1.69%,1.49%,-1.47%,-3.02%,-7.05%,-8.49%,1.50%,-17.48%,19.44%,38.36,0.06%,0.25%,2.60,2147.60,0.50,132.17,0.31%,61248,1/25/2021 8:30:00 AM,150.79,5/9/1929,,
3914,"KMDA","Kamada Ltd.","Healthcare","Drug Manufacturers - Specialty & Generic","Israel",295.67,13.77,60.09,2.30,2.21,1.70,,,,,0.48,-23.60%,-73.80%,117.91%,6.00%,,17.40%,6.80%,44.73,28.78,16.92%,0.00%,41.94%,,1.99%,3.16,,,,,,,,,,,2.01%,0.92%,-17.68%,-21.96%,9.98%,2.01%,,0.18,2.26%,2.91%,6.20%,3.09%,-11.87%,-8.13%,10.77%,-48.31%,56.59%,60.90,-0.29%,4.54%,2.00,181.31,3.32,6.89,4.24%,34462,11/11/2020 8:30:00 AM,11.00,5/31/2013,,
3915,"KMF","Kayne Anderson NextGen Energy & Infrastructure, Inc.","Financial","Closed-End Fund - Equity","USA",304.42,,,,,,,,5.58%,,,,,,,,,,47.20,,1.63%,0.00%,35.40%,,,0.19,,,,,,,,,,,12.17%,11.59%,39.31%,49.65%,-39.78%,12.17%,,0.20,3.74%,2.96%,10.12%,20.14%,37.60%,-2.66%,55.98%,-41.81%,424.18%,72.50,-0.23%,-0.62%,,269.32,0.50,6.39,-0.85%,7785,,,11/24/2010,,
3916,"KMI","Kinder Morgan, Inc.","Energy","Oil & Gas Midstream","USA",33051.40,301.87,16.03,,2.77,1.04,52.30,49.11,7.25%,,0.05,44.70%,5.36%,1.30%,-3.50%,-4.00%,-10.10%,-9.20%,2263.00,1951.32,10.90%,0.25%,62.60%,0.12%,1.65%,1.80,0.20%,0.30%,5.80%,0.60,0.50,1.03,1.10,57.20%,21.00%,0.90%,6.00%,-1.83%,10.36%,1.76%,-32.76%,6.00%,1.07,0.40,2.98%,2.59%,1.69%,4.52%,1.43%,-4.99%,25.46%,-36.38%,52.49%,55.75,1.09%,-1.93%,2.40,17916.01,0.79,14.36,-0.86%,806398,10/21/2020 4:30:00 PM,16.75,2/11/2011,,
3917,"KMPR","Kemper Corporation","Financial","Insurance - Property & Casualty","USA",5204.82,12.15,12.94,1.21,1.02,1.20,14.78,15.26,1.51%,17.80%,6.55,118.60%,-6.74%,30.80%,10.00%,17.30%,-4.20%,6.00%,65.36,62.68,0.10%,-29.94%,73.10%,-0.02%,0.67%,2.12,3.30%,10.70%,11.30%,,,0.27,0.27,,12.80%,8.60%,3.55%,2.21%,18.89%,4.37%,2.31%,3.55%,0.81,2.06,3.26%,2.45%,1.86%,7.11%,10.48%,-3.50%,29.80%,-7.77%,46.89%,58.35,0.00%,-0.65%,2.20,199.35,0.13,79.04,-0.65%,1483,11/2/2020 4:30:00 PM,87.25,4/23/1990,,
3918,"KMT","Kennametal Inc.","Industrials","Tools & Accessories","USA",3365.09,,24.21,,1.90,2.71,34.23,,2.01%,,-0.49,-105.40%,97.60%,49.70%,32.00%,-6.60%,-435.90%,-22.70%,83.32,82.82,0.50%,0.05%,,0.17%,5.13%,7.08,-1.30%,-2.70%,0.40%,2.30,1.00,0.48,0.52,28.80%,-0.60%,-1.90%,9.82%,5.94%,17.33%,51.56%,12.46%,9.82%,2.10,1.53,5.56%,3.77%,5.20%,12.30%,33.71%,-4.51%,42.72%,-4.51%,174.18%,61.31,1.75%,-2.16%,2.80,600.07,0.16,39.62,-0.45%,5581,11/2/2020 4:30:00 PM,33.00,1/23/1967,,
3919,"KMX","CarMax, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",16303.33,22.50,18.08,3.39,0.87,4.05,68.91,30.02,,0.00%,4.54,11.20%,25.80%,14.30%,6.64%,7.30%,36.50%,8.20%,163.73,162.53,0.30%,-57.84%,,0.09%,6.03%,6.65,3.60%,19.50%,4.60%,2.60,0.70,3.53,3.64,12.90%,5.20%,4.00%,8.09%,8.18%,6.42%,15.77%,16.55%,8.09%,1.71,2.83,3.04%,3.00%,6.85%,8.04%,13.22%,-0.95%,20.63%,-6.53%,171.81%,64.15,1.12%,-1.04%,1.70,1472.96,0.31,102.18,0.07%,25913,12/22/2020 8:30:00 AM,116.92,2/4/1997,,
3920,"KN","Knowles Corporation","Technology","Communication Equipment","USA",1766.66,,15.98,,2.34,1.38,12.70,18.23,,,-0.07,-4.70%,111.01%,-17.70%,15.00%,-1.40%,-77.60%,-12.80%,91.69,89.60,0.50%,4.11%,,0.46%,4.29%,5.92,-0.10%,-0.20%,4.40%,3.20,2.00,0.17,0.17,36.00%,3.00%,-0.30%,2.98%,4.40%,22.93%,27.21%,-9.83%,2.98%,1.47,0.48,2.85%,2.51%,4.46%,9.81%,21.13%,-1.84%,35.10%,-14.62%,70.77%,63.88,1.20%,-1.32%,2.20,649.85,1.23,18.95,-0.13%,45692,10/29/2020 4:30:00 PM,19.71,2/14/2014,,
3921,"KNDI","Kandi Technologies Group, Inc.","Consumer Cyclical","Auto Manufacturers","China",633.78,,,,5.96,2.06,26.52,,,,-0.13,-23.50%,-350.00%,-19.90%,,-4.40%,-111.70%,-41.00%,54.11,43.68,0.30%,-7.62%,5.70%,7.87%,29.65%,1.01,-1.90%,-3.00%,0.60%,1.80,1.50,0.05,0.13,20.10%,8.80%,-6.10%,24.06%,-1.50%,12.93%,75.23%,82.13%,24.06%,2.26,0.83,8.55%,8.26%,9.55%,-1.92%,41.10%,-51.81%,45.00%,-51.81%,287.56%,53.63,0.84%,-2.57%,,12788.00,0.69,8.41,-1.75%,509215,11/9/2020 8:30:00 AM,12.00,12/27/2006,,
3922,"KNG","CBOE Vest S&P 500 Dividend Aristocrats Target Income Index ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,3.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83%,1.14%,7.99%,18.69%,5.30%,1.83%,,0.56,1.38%,1.04%,1.32%,3.02%,12.94%,-1.57%,15.12%,-1.57%,61.09%,57.85,0.00%,-0.52%,,12.44,0.14,48.22,-0.52%,101,,,3/27/2018,,
3923,"KNGS","Alpha Architect Etf Trust - Upholdings Compound Kings ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17%,,,,,2.17%,,0.36,0.69%,,0.97%,0.97%,0.97%,-1.33%,3.07%,-1.33%,3.07%,,-0.63%,-0.70%,,11.53,6.80,25.25,-1.33%,4489,,,12/30/2020,,
3924,"KNL","Knoll, Inc.","Industrials","Business Equipment & Supplies","USA",765.78,43.84,15.88,3.13,0.59,1.74,52.81,,1.58%,124.40%,0.35,-6.10%,-12.39%,7.10%,14.00%,6.30%,-67.90%,-13.20%,49.11,47.24,0.80%,-1.70%,90.80%,0.69%,2.15%,3.16,1.20%,4.20%,9.80%,1.40,0.60,0.69,0.72,36.70%,2.90%,1.30%,3.34%,0.20%,18.15%,38.67%,-36.63%,3.34%,1.96,0.65,5.22%,4.21%,4.36%,8.21%,22.03%,-3.28%,37.42%,-42.98%,94.06%,56.85,0.00%,-0.99%,3.00,320.66,0.15,15.02,-0.99%,2747,10/26/2020 4:30:00 PM,15.00,12/14/2004,,
3925,"KNOP","KNOT Offshore Partners LP","Industrials","Marine Shipping","United Kingdom",536.66,9.39,5.96,0.65,1.92,0.89,10.67,,12.88%,120.90%,1.72,-23.20%,51.40%,2.30%,14.40%,20.20%,77.20%,0.40%,32.69,24.04,26.48%,0.00%,24.00%,-0.06%,0.32%,0.55,3.30%,9.50%,7.90%,0.40,0.40,1.40,1.58,78.20%,44.30%,20.10%,7.24%,3.59%,22.63%,17.37%,-20.60%,7.24%,1.33,0.48,3.19%,3.03%,6.93%,12.78%,18.66%,-0.37%,36.59%,-22.75%,86.85%,70.20,0.31%,0.00%,2.50,138.63,0.70,16.20,0.31%,5579,11/19/2020 8:30:00 AM,19.67,4/10/2013,,
3926,"KNSA","Kiniksa Pharmaceuticals, Ltd.","Healthcare","Biotechnology","Bermuda",1260.08,,,,,3.49,3.46,,,,-2.37,-43.60%,-11.10%,,,,-34.70%,,65.96,29.67,6.18%,-5.77%,87.40%,-1.75%,7.47%,6.07,-49.10%,-53.70%,,15.20,15.20,0.00,0.00,,,,7.41%,4.34%,-6.41%,-14.70%,32.91%,7.41%,,1.12,5.20%,6.38%,3.35%,10.60%,0.94%,-6.78%,31.27%,-33.38%,85.44%,58.09,1.11%,-0.47%,1.60,365.15,0.11,19.10,0.63%,2213,,,5/24/2018,,
3927,"KNSL","Kinsale Capital Group, Inc.","Financial","Insurance - Property & Casualty","USA",4757.00,70.31,57.08,4.69,11.52,8.83,60.44,21.47,0.17%,11.40%,3.00,83.60%,32.03%,35.80%,15.00%,37.90%,11.50%,55.70%,22.40,21.16,2.80%,-9.69%,85.80%,0.14%,3.67%,3.49,5.40%,15.20%,15.00%,,,0.08,0.08,,19.00%,16.50%,5.22%,-10.46%,2.36%,33.08%,97.12%,5.22%,0.82,8.65,3.31%,4.02%,-4.79%,-5.25%,18.49%,-16.44%,15.01%,-16.44%,160.90%,43.41,1.46%,-1.17%,2.70,222.38,0.49,211.15,0.27%,6186,10/29/2020 4:30:00 PM,203.01,7/28/2016,,
3928,"KNTE","Kinnate Biopharma Inc.","Healthcare","Biotechnology","USA",1590.57,,,,,,10.14,,,,-0.71,-30.30%,-15.80%,,,,,,43.14,37.27,7.60%,43.89%,46.10%,,1.22%,1.06,,,,23.50,23.50,,,,,,-7.32%,-17.57%,,,,-7.32%,,3.46,5.76%,8.85%,-3.39%,-5.81%,-5.81%,-23.70%,8.95%,-23.70%,8.95%,,1.08%,-0.19%,1.50,428.60,0.03,37.20,0.88%,773,,52.00,12/3/2020,,
3929,"KNX","Knight-Swift Transportation Holdings Inc.","Industrials","Trucking","USA",7425.11,22.19,13.02,1.35,1.62,1.26,30.91,28.78,0.74%,15.20%,1.96,-23.70%,23.40%,9.80%,16.50%,2.40%,63.80%,0.80%,170.21,155.08,8.69%,-8.28%,93.90%,-0.04%,2.99%,1.85,4.00%,5.80%,4.90%,0.80,0.80,0.04,0.12,63.80%,10.20%,7.30%,3.95%,4.57%,5.31%,-0.89%,17.42%,3.95%,1.33,1.03,3.44%,2.27%,3.27%,5.71%,6.25%,-2.50%,16.99%,-8.58%,57.48%,60.33,0.44%,-0.67%,2.20,2511.63,0.29,43.37,-0.23%,41749,1/27/2021 8:30:00 AM,50.37,12/16/2010,,
3930,"KO","The Coca-Cola Company","Consumer Defensive","Beverages - Non-Alcoholic","USA",214699.97,26.49,24.17,11.12,6.41,11.80,10.16,100.99,3.21%,83.40%,1.93,38.00%,11.50%,5.30%,2.38%,-4.10%,-33.00%,-9.00%,4296.00,4267.35,0.70%,-5.32%,68.20%,0.01%,0.58%,1.53,9.00%,45.50%,12.00%,1.10,1.00,2.12,2.84,59.90%,29.10%,24.90%,-6.86%,-3.95%,1.23%,13.13%,-7.70%,-6.86%,0.60,1.03,2.77%,1.65%,-4.52%,-3.30%,4.08%,-7.90%,6.96%,-15.87%,39.48%,38.95,-0.06%,-0.90%,2.20,16324.16,0.86,50.59,-0.96%,806729,10/22/2020 8:30:00 AM,57.29,1/26/1950,,
3931,"KOCT","Innovator Russell 2000 Power Buffer ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89%,1.44%,6.00%,9.89%,3.48%,0.89%,,0.16,0.69%,0.55%,0.87%,2.48%,8.45%,-0.11%,9.64%,-0.11%,43.74%,67.32,0.00%,0.00%,,17.21,0.24,26.16,0.00%,0,,,10/1/2019,,
3932,"KOD","Kodiak Sciences Inc.","Healthcare","Biotechnology","USA",7357.31,,,,,24.61,19.34,,,,-2.32,-11.40%,-60.10%,,12.40%,,-141.40%,,45.12,41.70,0.10%,,77.90%,4.75%,8.22%,8.15,-23.90%,-32.30%,,17.00,17.00,0.00,0.00,,,,4.68%,17.77%,121.73%,191.55%,129.61%,4.68%,,9.37,8.03%,6.75%,7.34%,19.24%,106.21%,-4.10%,72.99%,-4.10%,330.07%,62.00,1.12%,-1.84%,2.30,420.71,0.35,152.65,-0.74%,8364,,124.00,10/4/2018,,
3933,"KODK","Eastman Kodak Company","Industrials","Specialty Business Services","USA",662.76,,,,0.62,6.18,3.43,,,,-11.42,-280.10%,,3.30%,-12.00%,-10.10%,,-20.00%,64.80,45.43,1.30%,0.00%,20.40%,-0.07%,24.51%,1.20,-51.30%,,-63.30%,2.10,1.30,0.19,0.22,12.70%,-9.50%,-60.60%,3.19%,-24.66%,-5.19%,300.00%,160.06%,3.19%,5.56,0.78,6.05%,6.79%,-8.84%,1.18%,33.60%,-42.12%,29.04%,-86.32%,447.13%,45.57,1.07%,-3.33%,,9258.20,0.52,8.21,-2.30%,277567,11/10/2020 4:30:00 PM,,9/23/2013,,
3934,"KOF","Coca-Cola FEMSA, S.A.B. de C.V.","Consumer Defensive","Beverages - Non-Alcoholic","Mexico",2500.77,21.63,16.05,,0.27,1.66,0.82,2.45,4.99%,0.00%,2.17,14.80%,25.13%,2.50%,-0.10%,5.70%,-75.60%,-67.30%,210.08,10.60,85.50%,0.00%,34.50%,-0.36%,1.12%,1.03,3.50%,8.00%,9.70%,1.50,1.40,0.75,0.88,45.00%,11.40%,5.20%,1.76%,1.82%,10.77%,7.94%,-22.59%,1.76%,0.86,1.03,2.55%,2.00%,1.09%,4.10%,8.96%,-3.46%,28.37%,-29.12%,28.37%,54.87,0.00%,-1.04%,2.00,115.07,0.11,46.42,-1.04%,742,,56.56,9/14/1993,,
3935,"KOIN","Capital Link NextGen Protocol ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64%,5.54%,11.59%,23.93%,33.32%,3.64%,,0.53,1.70%,1.32%,4.11%,8.43%,21.75%,-0.47%,26.73%,-0.47%,88.24%,76.37,0.59%,-0.67%,,11.65,4.59,38.82,-0.09%,3063,,,1/30/2018,,
3936,"KOKU","Xtrackers MSCI Kokusai Equity ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80%,13.64%,19.53%,,,2.62%,,0.67,0.00%,0.05%,3.49%,9.63%,15.44%,-1.02%,18.89%,-1.02%,44.03%,70.29,0.00%,-1.02%,,0.17,0.10,72.72,-1.02%,1,,,4/8/2020,,
3937,"KOLD","ProShares UltraShort Bloomberg Natural Gas","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.54%,-19.39%,24.02%,-29.89%,10.04%,-9.54%,,3.80,5.79%,6.18%,-2.80%,5.73%,-4.75%,-23.60%,55.22%,-48.49%,55.22%,49.61,0.22%,4.67%,,787.76,1.27,44.96,4.90%,57126,,,10/6/2011,,
3938,"KOMP","SPDR S&P Kensho New Economies Composite ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03%,15.71%,38.62%,62.70%,71.22%,10.03%,,1.42,3.08%,2.18%,9.21%,18.54%,49.68%,-1.99%,46.10%,-1.99%,164.67%,76.21,0.38%,-1.64%,,179.61,1.80,62.62,-1.26%,18536,,,10/23/2018,,
3939,"KOP","Koppers Holdings Inc.","Basic Materials","Specialty Chemicals","USA",706.97,7.68,7.77,0.43,0.42,2.48,17.90,10.06,,0.00%,4.32,142.90%,11.09%,31.70%,18.00%,2.70%,117.80%,0.80%,21.05,20.16,1.40%,-2.37%,91.80%,0.23%,2.22%,2.62,8.00%,70.50%,12.30%,2.00,1.00,2.83,2.88,20.70%,8.80%,7.40%,6.42%,21.55%,39.92%,77.04%,-2.50%,6.42%,2.16,1.36,5.15%,4.25%,12.09%,20.69%,54.68%,-1.84%,52.74%,-7.23%,301.94%,67.08,1.87%,-1.84%,1.80,170.68,0.42,33.16,0.00%,4065,11/4/2020 8:30:00 AM,35.00,2/1/2006,,
3940,"KOPN","Kopin Corporation","Technology","Electronic Components","USA",250.91,,,,7.19,10.11,16.08,,,,-0.16,22.10%,-12.50%,4.00%,20.00%,-1.50%,85.60%,55.70%,82.60,68.00,9.80%,-3.81%,18.80%,,1.74%,1.01,-33.10%,-51.20%,-92.60%,2.50,2.20,0.00,0.00,41.80%,-26.70%,-37.10%,16.46%,57.22%,96.53%,117.69%,502.26%,16.46%,2.36,0.30,12.68%,12.64%,21.99%,54.97%,109.78%,-12.62%,142.74%,-12.62%,1394.74%,66.47,-0.70%,1.06%,1.50,1174.70,2.48,2.84,0.35%,166797,11/3/2020 8:30:00 AM,2.25,4/15/1992,,
3941,"KOR","Corvus Gold Inc.","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26%,-3.60%,-9.23%,0.84%,61.60%,1.26%,,0.13,6.69%,5.16%,-3.92%,-4.34%,-1.36%,-14.29%,11.43%,-28.88%,227.15%,42.98,-1.68%,-1.24%,,203.00,3.26,2.34,-2.90%,37927,,,9/2/2010,,
3942,"KORP","American Century Diversified Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.51%,-0.23%,0.71%,1.22%,3.22%,-0.51%,,0.11,0.17%,0.16%,0.00%,0.23%,1.89%,-0.39%,1.30%,-0.57%,16.14%,51.47,0.25%,-0.07%,,6.65,0.02,52.90,0.18%,6,,,1/16/2018,,
3943,"KORU","Direxion Daily South Korea Bull 3X Shares","Financial","Exchange Traded Fund","USA",,,,,,,,,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.29%,65.47%,179.27%,316.93%,109.45%,38.29%,,2.31,4.62%,2.93%,37.88%,71.31%,191.88%,-4.35%,212.75%,-4.35%,1092.50%,79.17,0.37%,-4.42%,,118.61,5.70,51.04,-4.06%,38750,,,4/10/2013,,
3944,"KOS","Kosmos Energy Ltd.","Energy","Oil & Gas E&P","USA",1151.51,,,,1.18,2.68,3.83,5.59,6.41%,,-1.13,40.20%,67.60%,-17.00%,23.80%,11.90%,-335.90%,-37.00%,405.41,384.44,5.18%,0.00%,86.70%,0.13%,7.57%,3.24,-11.00%,-77.00%,4.70%,1.00,0.80,5.15,5.55,62.10%,-31.10%,-46.50%,19.57%,29.49%,148.67%,81.29%,-55.04%,19.57%,3.84,0.25,11.02%,10.96%,15.90%,48.46%,76.68%,-7.05%,184.95%,-59.20%,452.89%,66.51,2.59%,-3.91%,2.50,8983.71,0.92,2.77,-1.42%,473410,11/9/2020 8:30:00 AM,2.69,5/11/2011,,
3945,"KOSS","Koss Corporation","Technology","Consumer Electronics","USA",23.32,,,,1.29,1.57,6.86,13.71,,,0.00,-252.20%,,-24.30%,,-5.40%,140.80%,-3.70%,7.41,1.37,13.20%,-0.58%,9.30%,,0.05%,0.00,-0.10%,-0.20%,-3.10%,4.00,2.30,0.00,0.03,32.90%,-0.30%,-0.20%,-4.94%,27.24%,52.09%,128.67%,113.73%,-4.94%,1.33,0.39,10.75%,11.66%,8.60%,23.88%,64.15%,-40.75%,49.58%,-40.75%,277.70%,55.64,-5.28%,-2.45%,,305.28,0.05,3.02,-7.60%,850,10/29/2020 4:30:00 PM,,3/17/1980,,
3946,"KPTI","Karyopharm Therapeutics Inc.","Healthcare","Biotechnology","USA",1267.34,,,,13.91,15.42,4.82,,,,-2.91,-2.60%,37.50%,-5.80%,,182.10%,-9.30%,62.60%,73.47,66.54,1.90%,-16.39%,94.40%,0.11%,22.10%,7.57,-56.40%,-187.70%,-81.20%,5.40,5.40,2.26,2.26,96.70%,,,13.57%,10.50%,20.49%,-8.29%,-8.51%,13.57%,0.63,0.97,6.82%,6.24%,4.93%,7.06%,-2.18%,-6.50%,21.87%,-43.16%,25.69%,54.33,3.82%,-7.79%,1.70,1942.81,3.01,16.83,-4.27%,335298,11/2/2020 8:30:00 AM,,11/6/2013,,
3947,"KR","The Kroger Co.","Consumer Defensive","Grocery Stores","USA",24226.05,8.43,11.83,1.05,0.19,2.43,11.11,7.66,2.28%,17.40%,3.75,-45.80%,-20.32%,3.20%,8.04%,2.40%,148.70%,6.30%,772.00,756.30,0.70%,-4.57%,89.20%,0.06%,9.92%,7.31,6.30%,31.20%,8.60%,0.80,0.40,1.18,1.34,23.10%,2.70%,2.30%,-0.41%,1.05%,-7.76%,-5.41%,11.22%,-0.41%,0.33,0.55,1.89%,1.43%,1.44%,0.09%,-3.51%,-4.44%,5.01%,-14.37%,19.27%,52.70,0.60%,0.16%,2.60,10258.99,0.60,31.87,0.76%,353755,12/3/2020 8:30:00 AM,35.13,1/26/1928,,
3948,"KRA","Kraton Corporation","Basic Materials","Specialty Chemicals","USA",1096.02,,20.97,,0.70,1.72,17.45,18.36,,0.00%,-7.05,-35.00%,34.37%,85.20%,-13.00%,8.00%,,-15.90%,31.79,31.28,0.30%,-8.88%,98.00%,0.67%,2.84%,2.62,0.20%,0.50%,6.00%,1.60,0.70,1.38,1.51,22.90%,-1.00%,0.30%,20.94%,12.97%,34.76%,105.31%,42.96%,20.94%,2.34,1.91,8.11%,6.24%,17.90%,20.45%,77.03%,-5.41%,42.01%,-5.41%,656.63%,66.58,1.11%,-0.92%,3.00,339.10,0.27,33.67,0.18%,5202,10/28/2020 4:30:00 PM,30.33,12/17/2009,,
3949,"KRBN","KraneShares Trust - KFA Global Carbon ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21%,13.64%,27.09%,,,6.21%,,0.58,2.22%,1.61%,5.47%,15.22%,20.72%,-1.33%,37.71%,-1.33%,37.71%,69.57,0.00%,-0.61%,,9.34,2.68,26.00,-0.61%,1432,,,7/30/2020,,
3950,"KRC","Kilroy Realty Corporation","Real Estate","REIT - Office","USA",6463.46,34.11,34.77,4.26,7.27,1.28,7.61,192.36,3.61%,118.80%,1.62,-27.00%,-6.95%,29.50%,8.00%,9.90%,1.90%,5.90%,115.23,112.35,1.40%,0.00%,,-2.98%,2.76%,2.91,1.90%,3.70%,2.80%,,,0.79,0.79,71.20%,26.20%,20.10%,-3.50%,-9.93%,2.06%,-4.30%,-31.55%,-3.50%,0.89,1.65,3.03%,2.99%,-4.60%,-5.31%,-5.40%,-16.20%,21.14%,-38.36%,21.14%,39.34,0.61%,-1.57%,2.50,1066.51,0.21,54.85,-0.97%,13128,2/1/2021 4:30:00 PM,67.14,1/29/1997,,
3951,"KRE","SPDR S&P Regional Banking ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78%,12.22%,42.18%,58.95%,-0.89%,9.78%,,1.52,3.56%,2.40%,8.51%,15.44%,40.53%,-3.11%,45.79%,-3.11%,107.56%,70.22,0.23%,-1.02%,,9037.46,0.59,56.58,-0.79%,305365,,,6/22/2006,,
3952,"KREF","KKR Real Estate Finance Trust Inc.","Real Estate","REIT - Mortgage","USA",992.80,19.91,10.10,1.15,3.54,0.95,3.29,56.41,9.64%,191.50%,0.90,-0.60%,-9.10%,15.75%,17.30%,,37.30%,-10.10%,55.49,33.49,1.30%,-68.15%,97.80%,-0.81%,5.36%,11.16,0.90%,4.70%,1.80%,,,3.99,3.99,50.10%,18.00%,17.70%,-0.45%,-4.09%,2.82%,15.54%,-12.72%,-0.45%,0.72,0.45,3.11%,2.34%,-0.91%,0.11%,6.66%,-4.20%,11.11%,-18.29%,163.16%,49.05,0.56%,0.34%,2.60,160.98,0.47,18.00,0.90%,4326,10/26/2020 4:30:00 PM,18.75,5/5/2017,,
3953,"KRG","Kite Realty Group Trust","Real Estate","REIT - Retail","USA",1266.34,218.14,,,4.63,1.04,9.79,95.93,3.93%,,0.07,98.90%,-30.00%,53.70%,,4.00%,76.80%,-13.10%,84.19,83.49,0.30%,-6.78%,95.40%,-0.05%,6.16%,11.93,0.20%,0.50%,2.50%,,,0.96,0.96,71.60%,21.00%,2.10%,2.07%,1.46%,24.96%,46.69%,-17.81%,2.07%,1.46,0.60,4.50%,3.90%,1.35%,8.04%,32.16%,-6.06%,52.00%,-19.41%,121.25%,54.96,0.73%,-1.18%,2.50,431.24,0.30,15.20,-0.46%,7310,10/28/2020 4:30:00 PM,15.94,8/11/2004,,
3954,"KRKR","36Kr Holdings Inc.","Communication Services","Internet Content & Information","China",132.80,,38.67,,1.46,1.96,4.33,,,,-0.31,-955.60%,118.80%,,,,98.00%,-5.70%,40.80,33.52,0.40%,0.00%,0.10%,,0.13%,0.67,-11.40%,-16.80%,-4.90%,3.30,3.30,0.00,0.00,39.30%,-24.00%,-15.30%,24.73%,5.78%,30.83%,-1.42%,-55.84%,24.73%,,0.26,8.92%,7.22%,13.37%,13.37%,-1.69%,-6.49%,37.85%,-58.06%,51.09%,62.11,0.00%,-0.57%,2.00,63.86,0.35,3.46,-0.57%,1289,11/30/2020 8:30:00 AM,5.25,11/8/2019,,
