"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
3475,"IJAN","Innovator MSCI EAFE Power Buffer ETF January","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08%,2.36%,6.68%,9.27%,5.01%,1.08%,,0.27,1.30%,0.89%,0.82%,2.80%,8.07%,-1.55%,8.87%,-1.55%,38.11%,58.45,0.16%,-0.79%,,46.06,0.52,25.65,-0.64%,24049,,,1/2/2020,25.63,-0.08%
3476,"IJH","iShares Core S&P Mid-Cap ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83%,7.30%,21.42%,36.27%,17.30%,4.83%,,3.99,2.37%,1.57%,5.09%,10.47%,28.16%,-0.56%,29.11%,-0.56%,104.75%,73.71,1.31%,-1.13%,,1093.48,0.79,241.34,0.17%,862848,,,5/26/2000,241.29,-0.02%
3477,"IJJ","iShares S&P Mid-Cap 400 Value ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25%,5.86%,23.52%,37.50%,6.43%,4.25%,,1.62,2.59%,1.66%,4.39%,10.02%,28.15%,-1.04%,31.02%,-1.04%,98.63%,69.25,1.33%,-1.21%,,284.03,1.27,90.06,0.10%,359591,,,7/28/2000,,
3478,"IJK","iShares S&P Mid-Cap 400 Growth ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39%,8.56%,19.81%,35.25%,27.21%,5.39%,,1.25,2.39%,1.58%,5.86%,11.03%,28.43%,-0.60%,27.76%,-0.60%,110.06%,76.48,1.41%,-1.02%,,376.59,0.70,76.39,0.37%,262149,,,7/28/2000,,
3479,"IJR","iShares Core S&P Small-Cap ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33%,9.00%,29.12%,45.52%,17.09%,6.33%,,1.94,3.04%,1.87%,6.50%,13.84%,35.18%,-1.18%,38.07%,-1.18%,106.59%,73.81,1.30%,-0.83%,,4300.82,0.91,98.17,0.46%,3933104,,,5/26/2000,98.17,0.00%
3480,"IJS","iShares S&P Small-Cap 600 Value ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53%,8.03%,29.54%,47.97%,9.06%,6.53%,,1.90,3.30%,2.03%,6.78%,13.88%,35.72%,-0.90%,39.36%,-0.90%,103.35%,71.05,1.74%,-1.21%,,441.83,0.72,87.06,0.51%,316504,,,7/28/2000,,
3481,"IJT","iShares S&P Small-Cap 600 Growth ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17%,10.10%,28.92%,43.90%,25.22%,6.17%,,2.23,2.86%,1.79%,6.22%,13.95%,35.02%,-0.98%,37.07%,-0.98%,110.96%,76.35,1.42%,-1.03%,,215.35,0.78,121.68,0.37%,167785,,,7/28/2000,,
3482,"IJUL","Innovator MSCI EAFE Power Buffer ETF - July","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63%,0.12%,3.95%,5.86%,0.76%,0.63%,,0.17,0.77%,0.65%,0.95%,1.79%,5.58%,-0.04%,7.06%,-0.04%,31.25%,63.79,0.00%,0.46%,,15.99,3.26,24.11,0.46%,52141,,,7/1/2019,,
3483,"IKNX","IKONICS Corporation","Basic Materials","Specialty Chemicals","USA",19.82,,,,1.40,1.85,5.66,,,,-1.00,-684.30%,,-26.80%,,-1.00%,-68.60%,-31.10%,1.98,0.82,18.70%,-1.13%,0.30%,,0.33%,0.13,-12.50%,-17.70%,-5.20%,1.70,1.20,0.05,0.38,27.90%,-14.90%,-14.00%,-3.00%,55.22%,177.87%,130.24%,77.03%,-3.00%,0.96,0.99,15.26%,11.35%,31.06%,66.37%,139.33%,-25.47%,161.26%,-25.47%,253.27%,69.84,2.89%,0.31%,,20.96,0.29,9.98,3.21%,6181,,,5/30/1996,9.94,-0.40%
3484,"IKT","Inhibikase Therapeutics, Inc.","Healthcare","Biotechnology","USA",73.24,,,,91.54,,,,,,-0.48,-160.50%,,,,,40.20%,-88.90%,9.87,4.85,52.00%,0.00%,14.30%,,,,,,139.00%,0.00,0.00,,,,,,7.54%,,,,,7.54%,,1.18,10.35%,,-7.45%,-7.45%,-7.45%,-38.14%,13.71%,-38.14%,13.71%,,-1.62%,0.00%,,875.46,0.26,7.30,-1.62%,225563,,,12/23/2020,7.68,5.21%
3485,"ILF","iShares Latin America 40 ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29%,6.99%,38.57%,35.32%,-9.20%,4.29%,,0.59,2.30%,1.81%,1.46%,10.84%,31.04%,-2.96%,43.81%,-12.35%,92.02%,61.00,-0.20%,-2.32%,,2111.60,0.71,29.84,-2.52%,1509212,,,10/26/2001,29.86,0.07%
3486,"ILMN","Illumina, Inc.","Healthcare","Diagnostics & Research","USA",55833.04,88.28,57.41,14.01,17.24,11.79,16.80,59.84,,0.00%,4.30,19.70%,52.17%,23.20%,6.30%,13.70%,-23.50%,-12.50%,146.00,145.63,0.30%,-16.60%,93.30%,0.07%,3.58%,4.63,8.70%,13.80%,15.80%,3.90,3.50,0.14,0.25,69.00%,22.10%,19.70%,2.60%,10.76%,13.73%,2.53%,13.45%,2.60%,1.06,10.00,3.24%,2.53%,2.31%,11.67%,10.44%,-3.79%,29.33%,-7.85%,89.29%,62.22,-1.89%,0.01%,2.70,1127.06,1.71,372.48,-1.88%,1921706,10/29/2020 4:30:00 PM,318.88,7/28/2000,372.48,0.00%
3487,"ILPT","Industrial Logistics Properties Trust","Real Estate","REIT - Industrial","USA",1462.03,27.13,24.47,,5.70,1.47,37.39,35.06,5.93%,160.80%,0.82,-30.40%,3.41%,,-8.70%,,28.90%,6.70%,65.11,64.38,0.10%,0.00%,92.90%,0.13%,1.35%,3.24,2.10%,5.40%,4.20%,,,1.39,0.00,86.20%,42.00%,20.80%,-4.38%,-2.28%,-0.31%,9.81%,1.18%,-4.38%,,0.58,3.04%,2.62%,-4.48%,0.30%,7.23%,-9.81%,17.16%,-9.81%,69.73%,41.05,-1.08%,-0.22%,2.70,267.03,0.81,21.98,-1.30%,217161,10/28/2020 8:30:00 AM,24.00,1/12/2018,21.98,0.00%
3488,"ILTB","iShares Core 10+ Year USD Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.90%,-2.08%,-1.00%,-3.06%,8.02%,-2.91%,,0.56,0.58%,0.53%,-2.57%,-2.42%,-1.72%,-4.25%,0.00%,-7.28%,20.97%,28.28,-0.01%,-0.46%,,55.35,0.70,73.85,-0.47%,38852,,,12/9/2009,73.82,-0.04%
3489,"IMAB","I-Mab","Healthcare","Biotechnology","China",3801.84,,,,1652.98,11.62,15.76,,,,-3.40,-268.60%,-1630.00%,,,,-55.90%,,52.96,19.84,0.81%,0.00%,15.40%,0.34%,4.49%,3.27,,,77.60%,6.70,6.70,0.04,0.04,,,,22.52%,50.05%,45.15%,95.83%,,22.52%,,2.90,10.07%,6.04%,30.09%,40.65%,80.79%,-4.63%,72.81%,-4.63%,506.45%,75.11,-2.76%,0.40%,1.70,272.93,1.15,56.40,-2.37%,315185,,54.42,1/17/2020,56.40,0.00%
3490,"IMAC","IMAC Holdings, Inc.","Healthcare","Medical Care Facilities","USA",18.91,,,,1.39,2.08,11.12,,,,-0.67,-80.60%,34.80%,,,,34.80%,-20.50%,11.84,7.21,2.60%,1.61%,3.40%,151.15%,2.29%,0.08,-32.10%,-68.30%,-45.20%,0.60,0.60,0.30,0.52,89.40%,-45.70%,-48.80%,1.96%,43.12%,85.94%,31.09%,-1.27%,1.96%,,0.15,10.29%,11.71%,25.91%,43.86%,28.26%,-37.40%,109.18%,-67.88%,278.57%,69.38,0.00%,1.92%,2.00,2191.43,0.19,1.59,1.92%,413528,,,2/13/2019,1.59,0.00%
3491,"IMAX","IMAX Corporation","Communication Services","Entertainment","Canada",1065.36,,64.14,,5.19,2.70,3.49,,,,-1.77,110.90%,115.10%,6.40%,36.60%,6.40%,-645.90%,-56.80%,58.86,49.13,0.90%,0.00%,66.50%,-0.11%,8.71%,4.94,-10.30%,-22.60%,10.70%,,,0.75,0.75,31.00%,-40.10%,-50.80%,1.44%,22.68%,57.31%,52.46%,-6.73%,1.44%,1.85,0.82,5.17%,4.68%,7.18%,18.89%,39.65%,-6.41%,67.01%,-13.31%,199.00%,62.37,-0.33%,-1.37%,1.90,865.89,0.85,17.97,-1.70%,739045,10/29/2020 8:30:00 AM,18.76,6/10/1994,17.97,0.00%
3492,"IMBI","iMedia Brands, Inc.","Consumer Cyclical","Internet Retail","USA",66.78,,,,0.15,2.14,3.51,333.90,,,-3.41,-125.00%,9.40%,-44.99%,30.00%,-5.70%,56.20%,-5.40%,12.18,10.10,2.40%,434.78%,17.70%,,0.35%,0.52,-13.40%,-146.20%,-59.80%,1.20,0.70,1.72,1.82,35.30%,-5.30%,-6.40%,6.49%,-6.95%,-15.03%,35.01%,42.18%,6.49%,2.62,0.32,6.36%,6.93%,4.83%,-9.68%,9.62%,-37.45%,23.66%,-45.15%,260.00%,48.81,-2.61%,-1.96%,2.00,67.70,0.34,4.86,-4.52%,23145,11/24/2020 8:30:00 AM,,6/28/1991,,
3493,"IMGN","ImmunoGen, Inc.","Healthcare","Biotechnology","USA",1374.71,,,,15.04,,7.30,,,,-0.41,41.80%,-40.00%,0.10%,,-0.80%,12.50%,36.80%,194.71,176.17,0.10%,-5.31%,73.60%,-0.02%,12.94%,8.05,-27.00%,192.20%,124.60%,2.20,2.20,,,,-55.10%,-77.70%,8.22%,8.89%,62.33%,61.57%,43.33%,8.22%,1.48,0.38,4.69%,6.06%,-0.82%,9.85%,45.27%,-12.52%,32.92%,-12.52%,253.08%,55.06,-0.51%,-0.86%,2.10,2829.78,0.49,6.89,-1.36%,1398505,11/6/2020 8:30:00 AM,9.44,11/17/1989,6.89,0.07%
3494,"IMH","Impac Mortgage Holdings, Inc.","Financial","Mortgage Finance","USA",63.69,,4.54,,27.69,3.64,1.15,0.07,,,-4.08,94.60%,125.70%,11.10%,4.00%,15.50%,11.20%,-24.40%,21.26,11.48,16.10%,25.52%,15.90%,-24.67%,0.64%,0.43,-3.10%,-201.70%,-0.70%,,,3.94,139.58,,,,-2.96%,-5.75%,97.99%,95.36%,-44.76%,-2.96%,0.75,0.31,10.81%,11.33%,0.69%,29.00%,62.00%,-17.61%,114.81%,-63.06%,163.64%,55.39,1.05%,-2.71%,,171.45,0.32,2.90,-1.69%,55254,11/5/2020 4:30:00 PM,,11/21/1995,,
3495,"IMKTA","Ingles Markets, Incorporated","Consumer Defensive","Grocery Stores","USA",869.40,6.01,,0.41,0.19,1.04,126.00,4.06,1.57%,7.50%,6.99,68.50%,,18.30%,14.50%,4.10%,113.00%,11.30%,20.26,14.16,0.20%,-4.39%,96.60%,0.20%,9.91%,12.99,9.20%,24.10%,15.30%,1.50,0.30,0.72,0.74,26.00%,5.90%,3.90%,-1.55%,0.55%,10.32%,5.21%,-6.58%,-1.55%,0.60,1.14,2.83%,2.65%,-0.35%,6.18%,4.81%,-4.37%,18.92%,-11.34%,29.40%,54.46,0.24%,-1.00%,,108.02,0.90,41.68,-0.76%,96862,,,9/22/1987,41.68,0.00%
3496,"IMLP","iPath S&P MLP ETN","Financial","Exchange Traded Fund","USA",,,,,,,,,10.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36%,0.85%,33.86%,18.73%,-30.46%,10.36%,,0.24,2.67%,1.41%,5.75%,11.07%,19.01%,-3.49%,35.31%,-32.31%,124.46%,63.46,0.67%,0.48%,,3.72,0.43,10.50,1.15%,1611,,,1/4/2013,,
3497,"IMMP","Immutep Limited","Healthcare","Biotechnology","Australia",213.82,,,,,4.12,,,,,-0.40,,,,,,,23.40%,64.79,46.12,,,1.25%,,2.16%,0.16,,,,,,,,,,,5.10%,58.65%,90.75%,208.41%,79.35%,5.10%,,0.41,5.12%,11.81%,3.53%,36.33%,114.20%,-57.74%,103.64%,-57.74%,533.96%,59.27,5.00%,-3.03%,2.00,6172.98,0.17,3.36,1.82%,1035919,,,4/17/2012,3.39,0.89%
3498,"IMMR","Immersion Corporation","Technology","Software - Application","USA",325.42,,19.40,,10.50,6.08,5.81,,,,-0.05,-136.70%,125.00%,-45.40%,15.00%,-7.40%,340.60%,-28.30%,26.90,26.25,0.50%,-97.19%,68.30%,-14.81%,6.12%,1.37,-1.70%,-2.70%,-26.20%,7.90,7.90,0.00,0.00,99.40%,-7.80%,-5.50%,8.24%,43.09%,80.77%,99.67%,59.74%,8.24%,1.87,0.89,9.14%,8.05%,20.22%,38.51%,63.18%,-12.00%,97.21%,-12.00%,184.33%,67.15,1.09%,-2.62%,1.50,1168.91,0.56,12.03,-1.55%,648794,11/5/2020 4:30:00 PM,13.50,11/12/1999,12.01,-0.17%
3499,"IMNM","Immunome, Inc.","Healthcare","Biotechnology","USA",108.34,,,,,,16.17,,,,,-33.10%,79.10%,,,,,,9.34,7.91,15.60%,6.07%,10.90%,52.85%,0.04%,0.08,,,,1.40,1.40,,,,,,19.83%,-2.89%,-18.08%,,,19.83%,,0.95,9.01%,8.97%,30.77%,24.09%,18.15%,-2.43%,47.17%,-18.60%,47.17%,69.23,11.34%,5.69%,1.50,40.38,12.52,13.65,17.67%,505757,,,10/2/2020,13.65,0.00%
3500,"IMO","Imperial Oil Limited","Energy","Oil & Gas Integrated","Canada",16149.00,,57.17,,0.84,0.89,25.08,,3.17%,,-0.48,0.70%,-30.10%,-8.40%,-6.91%,-1.40%,-99.30%,-31.70%,734.10,216.25,69.60%,0.00%,18.10%,-3.62%,6.37%,25.52,-1.10%,-1.90%,7.40%,1.30,1.00,0.22,0.23,15.20%,-2.50%,-1.80%,14.45%,13.32%,69.76%,41.61%,-18.94%,14.45%,1.92,0.79,4.48%,3.55%,9.83%,20.85%,38.36%,-3.40%,80.60%,-21.25%,207.04%,69.64,1.65%,-2.43%,3.30,539.66,0.51,21.60,-0.83%,273811,,32.51,7/2/1962,21.60,0.00%
3501,"IMOM","Alpha Architect International Quantitative Momentum ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09%,14.94%,22.41%,33.98%,31.28%,5.09%,,0.45,0.91%,0.76%,4.45%,12.13%,29.03%,-2.42%,27.46%,-2.42%,107.29%,69.14,0.51%,-2.47%,,16.36,0.73,35.53,-1.97%,11913,,,12/23/2015,,
3502,"IMOS","ChipMOS TECHNOLOGIES INC.","Technology","Semiconductors","Taiwan",914.48,11.90,,1.19,1.15,1.30,4.94,16.63,4.80%,,2.15,131.10%,,-5.00%,10.00%,-1.60%,-27.70%,5.30%,36.36,32.10,,,7.40%,,0.05%,0.91,6.20%,11.10%,6.80%,3.00,2.50,0.46,0.50,21.40%,14.80%,9.90%,5.26%,1.14%,29.12%,16.18%,12.02%,5.26%,0.73,0.53,1.63%,1.07%,4.29%,13.37%,22.49%,-1.38%,35.32%,-1.38%,71.40%,66.71,0.19%,0.12%,,16.94,0.48,25.71,0.31%,8079,11/10/2020 8:30:00 AM,20.00,11/1/2016,25.72,0.04%
3503,"IMRA","IMARA Inc.","Healthcare","Biotechnology","USA",245.09,,,,,2.45,2.55,,,,,-107.00%,-0.50%,,,,-23.70%,,17.35,13.49,22.52%,-0.15%,64.60%,0.01%,3.51%,6.62,,,,18.80,18.80,0.00,0.00,,,,-39.23%,-47.43%,-34.02%,-46.29%,,-39.23%,,2.68,10.31%,10.58%,-35.18%,-34.53%,-40.16%,-52.97%,9.07%,-77.56%,9.07%,29.63,1.15%,3.81%,1.30,71.49,4.96,14.07,5.00%,354293,,,3/12/2020,14.00,-0.50%
3504,"IMRN","Immuron Limited","Healthcare","Biotechnology","Australia",38.90,,,,,3.90,,,,,-0.68,,,,,,,-31.70%,5.67,3.78,,,10.06%,,0.43%,0.12,,,,,,,,,,,7.69%,-2.14%,-6.92%,5.86%,85.91%,7.69%,,0.35,4.39%,5.25%,-0.20%,-1.68%,3.71%,-27.53%,18.44%,-76.30%,343.23%,49.17,-0.43%,0.58%,2.00,133.91,0.17,6.87,0.15%,23260,,6.41,3/2/2017,,
3505,"IMTB","iShares Core 5-10 Year USD Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.50%,-0.41%,-0.31%,-0.23%,2.83%,-0.50%,,0.09,0.15%,0.13%,-0.47%,-0.46%,-0.18%,-0.82%,0.13%,-1.52%,10.03%,31.98,-0.39%,0.26%,,10.01,1.35,52.05,-0.13%,13467,,,11/7/2016,,
3506,"IMTE","Integrated Media Technology Limited","Communication Services","Electronic Gaming & Multimedia","Hong Kong",27.94,,,,,0.96,,,,,-0.58,,,,,,,31.00%,6.51,1.29,55.43%,0.00%,0.99%,,0.07%,0.00,,,,,,,,,,,10.00%,-1.15%,12.30%,18.84%,-52.91%,10.00%,,0.51,15.97%,12.69%,3.52%,-0.13%,8.86%,-39.42%,16.43%,-68.60%,60.77%,51.61,0.72%,-3.26%,,241.22,1.42,4.18,-2.56%,342299,,,8/11/2017,,
3507,"IMTM","iShares MSCI Intl Momentum Factor ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77%,8.29%,13.51%,20.07%,24.51%,3.77%,,0.41,1.17%,0.87%,3.05%,7.01%,17.96%,-1.43%,18.36%,-1.43%,73.23%,65.96,0.26%,-1.69%,,123.10,0.78,38.51,-1.43%,96220,,,1/26/2015,,
3508,"IMTX","Immatics N.V.","Healthcare","Biotechnology","Germany",726.88,,,,,4.64,2.29,,,,-3.61,311.60%,70.30%,,51.41%,,,55.70%,62.91,34.76,35.06%,0.00%,37.60%,0.12%,2.48%,7.05,-98.40%,-130.70%,,3.50,3.50,0.00,0.00,,,,1.95%,6.28%,-3.08%,-13.04%,7.21%,1.95%,,0.45,3.40%,4.12%,2.23%,2.26%,-4.58%,-7.31%,9.81%,-39.82%,21.41%,51.19,-4.36%,0.00%,1.30,122.43,0.59,10.52,-4.36%,71681,,17.58,12/12/2018,10.52,0.00%
3509,"IMUX","Immunic, Inc.","Healthcare","Biotechnology","USA",360.12,,,,,2.01,2.70,,,,-3.14,88.40%,5.60%,49.80%,15.50%,,14.40%,,18.41,14.93,27.95%,-0.19%,47.00%,1.68%,4.63%,2.61,-42.50%,-46.30%,,17.10,17.10,0.00,0.00,,,,16.48%,-4.14%,-7.86%,45.15%,101.32%,16.48%,2.18,1.05,5.84%,5.99%,0.17%,-1.23%,17.93%,-20.00%,21.17%,-25.61%,315.27%,50.54,-1.14%,-1.18%,1.50,265.28,0.50,17.40,-2.30%,133332,,,4/17/2014,17.40,0.00%
3510,"IMV","IMV Inc.","Healthcare","Biotechnology","Canada",233.49,,,,,18.71,,,,,-0.34,,,,,,,-76.90%,67.09,57.40,0.65%,0.00%,28.57%,,1.25%,2.11,,,,,,,,,,,12.99%,3.57%,-10.77%,17.97%,6.75%,12.99%,,0.22,6.26%,6.79%,4.50%,-0.82%,-3.62%,-17.65%,18.26%,-51.10%,147.04%,51.83,-2.49%,-1.72%,,341.58,0.49,3.34,-4.17%,166912,11/12/2020 8:30:00 AM,,10/9/2009,,
3511,"IMVT","Immunovant, Inc.","Healthcare","Biotechnology","USA",4628.18,,,,,9.54,10.41,,,,-1.28,20.80%,-20.50%,,,,,,84.35,38.71,57.60%,0.72%,40.90%,0.53%,3.26%,3.05,-32.40%,-34.80%,,35.10,35.10,0.00,0.00,,,,7.38%,0.12%,22.99%,94.05%,203.92%,7.38%,,2.69,5.42%,5.86%,-3.47%,-3.37%,43.33%,-12.99%,12.92%,-12.99%,460.79%,46.55,-4.65%,-1.11%,1.60,413.57,0.85,46.77,-5.71%,351777,,58.27,6/21/2019,46.77,0.00%
3512,"IMXI","International Money Express, Inc.","Technology","Information Technology Services","USA",614.59,20.79,16.70,37.80,1.80,7.42,5.63,28.45,,0.00%,0.77,283.50%,13.74%,,0.55%,,133.00%,12.10%,38.05,30.21,0.90%,-97.94%,65.50%,0.06%,2.19%,3.12,12.40%,43.40%,18.70%,2.00,2.00,1.00,1.09,,14.00%,8.60%,3.29%,-2.43%,12.65%,24.84%,33.36%,3.29%,0.41,0.52,3.83%,3.29%,-3.90%,-2.43%,13.49%,-10.38%,12.85%,-17.28%,139.32%,42.78,-2.71%,-0.87%,2.40,212.44,0.40,15.46,-3.56%,85582,11/4/2020 8:30:00 AM,17.43,3/27/2017,15.46,0.00%
3513,"INAQ","INSU Acquisition Corp. II","Financial","Shell Companies","USA",387.47,,,,,,,,,,,,,,,,,,23.54,21.74,1.92%,0.00%,5.95%,,4.80%,0.51,,,,,,,,,,,5.85%,29.30%,,,,5.85%,,1.19,9.96%,8.48%,12.24%,19.14%,19.14%,-3.31%,67.59%,-3.31%,67.59%,67.20,-0.97%,0.24%,,2043.52,0.28,16.34,-0.73%,574128,,,11/9/2020,16.34,0.00%
3514,"INBK","First Internet Bancorp","Financial","Banks - Regional","USA",294.53,11.63,9.00,,2.09,0.93,0.57,,0.79%,9.20%,2.60,9.10%,23.47%,21.20%,,36.40%,35.80%,-13.00%,9.77,9.21,4.70%,5.30%,74.80%,0.03%,1.16%,3.59,0.60%,8.20%,14.70%,,,0.22,0.22,,38.40%,18.00%,5.32%,9.16%,70.44%,95.16%,25.50%,5.32%,0.78,1.23,5.47%,4.22%,6.71%,13.91%,64.10%,0.56%,42.64%,0.56%,190.74%,65.94,2.32%,-1.72%,2.20,29.76,0.49,30.44,0.56%,14707,1/20/2021 4:30:00 PM,35.00,12/28/2004,30.44,0.00%
3515,"INBX","Inhibrx, Inc.","Healthcare","Biotechnology","USA",1301.80,,,,125.47,9.96,10.19,,,,,-64.90%,16.30%,,,,-610.10%,-30.60%,26.75,24.76,8.30%,10.93%,36.80%,0.35%,1.26%,2.97,,,74.90%,3.80,3.80,0.11,0.13,,,,3.58%,-0.84%,90.04%,,,3.58%,,4.29,13.50%,12.30%,-16.16%,9.44%,36.49%,-34.77%,118.75%,-34.77%,118.75%,45.56,-2.95%,0.32%,1.70,104.62,0.64,33.25,-2.64%,66437,,37.75,8/19/2020,,
3516,"INCO","Columbia India Consumer ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23%,5.55%,16.19%,27.04%,17.92%,3.23%,,0.59,0.68%,0.61%,5.43%,10.84%,26.34%,0.86%,25.53%,0.86%,92.28%,73.08,0.52%,0.58%,,5.99,0.18,50.30,1.10%,1084,,,8/10/2011,,
3517,"INCY","Incyte Corporation","Healthcare","Biotechnology","USA",19693.98,,26.40,,8.02,8.58,11.35,,,,-1.57,304.40%,663.50%,55.60%,25.85%,33.40%,-111.80%,12.50%,218.78,215.56,0.40%,-5.52%,94.80%,0.02%,2.21%,4.20,-10.50%,-14.40%,13.70%,3.60,3.50,0.01,0.02,95.70%,-13.60%,-13.60%,7.88%,13.25%,1.13%,-10.43%,20.37%,7.88%,0.79,2.82,4.72%,3.09%,7.51%,9.98%,0.82%,-0.72%,16.64%,-15.44%,49.36%,66.94,0.09%,-0.63%,2.20,1131.66,0.76,93.32,-0.54%,854874,11/5/2020 8:30:00 AM,105.44,11/4/1993,93.32,0.00%
3518,"INDA","iShares MSCI India ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.63%,8.51%,18.38%,35.43%,17.57%,3.63%,,0.50,0.96%,0.73%,4.89%,10.43%,29.27%,-0.41%,24.34%,-0.41%,102.69%,73.64,0.29%,-0.70%,,4126.84,0.48,41.51,-0.41%,1968499,,,2/3/2012,,
3519,"INDB","Independent Bank Corp.","Financial","Banks - Regional","USA",2657.37,19.40,21.98,7.76,6.34,1.50,2.07,164.04,2.39%,45.30%,3.97,14.30%,-3.20%,15.00%,2.50%,15.60%,-29.80%,-18.10%,32.95,32.50,0.70%,-1.55%,83.30%,-0.01%,2.36%,5.34,1.10%,7.90%,17.60%,,,0.09,0.09,,76.30%,32.00%,5.52%,5.53%,38.32%,22.80%,-5.45%,5.52%,1.04,3.14,4.90%,4.04%,4.84%,11.69%,20.40%,-4.26%,44.96%,-5.38%,59.03%,61.36,2.86%,-1.21%,2.50,143.59,0.58,78.32,1.62%,82894,10/23/2020 8:30:00 AM,74.75,5/14/1986,78.32,0.00%
3520,"INDL","Direxion Daily MSCI India Bull 2x Shares","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13%,17.26%,32.37%,91.32%,-33.17%,7.13%,,1.04,1.83%,1.43%,9.43%,20.77%,66.19%,-1.00%,52.91%,-37.57%,407.12%,73.27,0.22%,-1.16%,,92.45,0.60,46.30,-0.94%,55834,,,3/11/2010,46.35,0.11%
3521,"INDO","Indonesia Energy Corporation Limited","Energy","Oil & Gas E&P","Indonesia",44.37,,,,14.79,2.87,4.67,,,,-0.65,-246.40%,-2.10%,,,,,-66.70%,7.38,1.41,80.99%,0.00%,0.04%,,0.17%,0.01,,,-8.30%,7.40,,0.14,0.21,26.20%,,,-25.76%,21.04%,29.48%,27.12%,-26.35%,-25.76%,,1.02,20.10%,17.23%,19.05%,23.19%,29.37%,-50.97%,78.75%,-50.97%,275.48%,56.84,-0.51%,5.07%,1.50,205.43,0.44,5.82,4.53%,90941,,,12/19/2019,,
3522,"INDS","Pacer Benchmark Industrial Real Estate SCTR ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.08%,1.24%,-0.51%,10.88%,7.54%,-3.08%,,0.62,1.96%,1.69%,-1.85%,-0.16%,6.58%,-5.95%,7.24%,-5.95%,57.33%,45.96,0.65%,-1.40%,,31.37,0.84,35.40,-0.75%,26414,,,5/15/2018,35.35,-0.14%
3523,"INDY","iShares India 50 ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30%,7.90%,20.41%,34.77%,12.99%,3.30%,,0.51,1.01%,0.83%,4.08%,9.47%,29.27%,-0.64%,24.28%,-0.64%,98.27%,72.15,0.37%,-1.00%,,63.59,0.55,43.56,-0.64%,34802,,,11/20/2009,43.59,0.07%
